Name,Entropy,A Size,B Size,Elements Per Second,Total Time
Serial Merge,4,500,500,23926434,0.00004179477764409967
Serial Merge Branchless,4,500,500,21454240,0.00004661083221435547
Bitonic Merge,4,500,500,23353584,0.00004281997826183215
AVX512 Merge,4,500,500,50412308,0.00001983642505365424
Serial Merge,8,500,500,14280912,0.00007002353959251195
Serial Merge Branchless,8,500,500,12038760,0.00008306503150379285
Bitonic Merge,8,500,500,13260525,0.00007541179365944117
AVX512 Merge,8,500,500,29767950,0.00003359317634021863
Serial Merge,12,500,500,13626719,0.00007338523573707789
Serial Merge Branchless,12,500,500,12045674,0.00008301735215354711
Bitonic Merge,12,500,500,13298364,0.00007519721839344129
AVX512 Merge,12,500,500,30481860,0.00003280639793956652
Serial Merge,16,500,500,14060691,0.00007112025923561305
Serial Merge Branchless,16,500,500,12018063,0.00008320808410644531
Bitonic Merge,16,500,500,13135935,0.00007612704939674586
AVX512 Merge,16,500,500,32263876,0.00003099441528320312
Serial Merge,20,500,500,13999679,0.00007143020775401965
Serial Merge Branchless,20,500,500,12390854,0.00008070468902587891
Bitonic Merge,20,500,500,13578194,0.00007364749762928113
AVX512 Merge,20,500,500,31871610,0.00003137588646495715
Serial Merge,24,500,500,14055979,0.00007114410254871473
Serial Merge Branchless,24,500,500,11959806,0.00008361339860130101
Bitonic Merge,24,500,500,13600208,0.00007352828833973035
AVX512 Merge,24,500,500,32539210,0.00003073215339099988
Serial Merge,28,500,500,14193922,0.00007045269012451172
Serial Merge Branchless,28,500,500,12350718,0.00008096695091808215
Bitonic Merge,28,500,500,13697922,0.00007300377183128148
AVX512 Merge,28,500,500,32665920,0.00003061294410144910
Serial Merge,4,5000,5000,15567902,0.00064234732417389750
Serial Merge Branchless,4,5000,5000,12556293,0.00079641339834779501
Bitonic Merge,4,5000,5000,14330682,0.00069780350895598531
AVX512 Merge,4,5000,5000,59266692,0.00016872883134055883
Serial Merge,8,5000,5000,15516070,0.00064449309138581157
Serial Merge Branchless,8,5000,5000,12762610,0.00078353879507631063
Bitonic Merge,8,5000,5000,14307217,0.00069894792977720499
AVX512 Merge,8,5000,5000,62939732,0.00015888214693404734
Serial Merge,12,5000,5000,14361596,0.00069630146026611328
Serial Merge Branchless,12,5000,5000,12613690,0.00079278944758698344
Bitonic Merge,12,5000,5000,14107036,0.00070886610774323344
AVX512 Merge,12,5000,5000,63176740,0.00015828610048629344
Serial Merge,16,5000,5000,14406485,0.00069413182791322470
Serial Merge Branchless,16,5000,5000,12808991,0.00078070163726806641
Bitonic Merge,16,5000,5000,14146051,0.00070691108703613281
AVX512 Merge,16,5000,5000,60637616,0.00016491413407493383
Serial Merge,20,5000,5000,14427794,0.00069310667458921671
Serial Merge Branchless,20,5000,5000,12784005,0.00078222749289125204
Bitonic Merge,20,5000,5000,14147959,0.00070681574288755655
AVX512 Merge,20,5000,5000,62930292,0.00015890598297119141
Serial Merge,24,5000,5000,14275565,0.00070049765054136515
Serial Merge Branchless,24,5000,5000,12639918,0.00079114438267424703
Bitonic Merge,24,5000,5000,13950322,0.00071682932320982218
AVX512 Merge,24,5000,5000,60271648,0.00016591549501754344
Serial Merge,28,5000,5000,14419858,0.00069348810939118266
Serial Merge Branchless,28,5000,5000,12703852,0.00078716280404478312
Bitonic Merge,28,5000,5000,14095658,0.00070943834725767374
AVX512 Merge,28,5000,5000,60436656,0.00016546249389648438
Serial Merge,4,50000,50000,22891798,0.00436837691813707352
Serial Merge Branchless,4,50000,50000,21931460,0.00455965986475348473
Bitonic Merge,4,50000,50000,25819046,0.00387310981750488281
AVX512 Merge,4,50000,50000,103778304,0.00096359255257993937
Serial Merge,8,50000,50000,23592798,0.00423858175054192543
Serial Merge Branchless,8,50000,50000,21400384,0.00467281322926282883
Bitonic Merge,8,50000,50000,25191016,0.00396966934204101562
AVX512 Merge,8,50000,50000,103816832,0.00096323492471128702
Serial Merge,12,50000,50000,23113824,0.00432641524821519852
Serial Merge Branchless,12,50000,50000,21374756,0.00467841606587171555
Bitonic Merge,12,50000,50000,24243130,0.00412487983703613281
AVX512 Merge,12,50000,50000,104175256,0.00095992087153717875
Serial Merge,16,50000,50000,20986630,0.00476493826135993004
Serial Merge Branchless,16,50000,50000,21363324,0.00468091946095228195
Bitonic Merge,16,50000,50000,23847940,0.00419323425740003586
AVX512 Merge,16,50000,50000,104354088,0.00095827580662444234
Serial Merge,20,50000,50000,20837120,0.00479912757873535156
Serial Merge Branchless,20,50000,50000,21374536,0.00467846402898430824
Bitonic Merge,20,50000,50000,23893586,0.00418522348627448082
AVX512 Merge,20,50000,50000,104149384,0.00096015929011628032
Serial Merge,24,50000,50000,20838674,0.00479876995086669922
Serial Merge Branchless,24,50000,50000,21368002,0.00467989454045891762
Bitonic Merge,24,50000,50000,23863814,0.00419044494628906250
AVX512 Merge,24,50000,50000,104245160,0.00095927715301513672
Serial Merge,28,50000,50000,20772724,0.00481400499120354652
Serial Merge Branchless,28,50000,50000,21355818,0.00468256464228034019
Bitonic Merge,28,50000,50000,23863680,0.00419046869501471519
AVX512 Merge,28,50000,50000,104149384,0.00096015929011628032
Serial Merge,4,500000,500000,24407242,0.04097144678235054016
Serial Merge Branchless,4,500000,500000,22020604,0.04541201516985893250
Bitonic Merge,4,500000,500000,25858826,0.03867151588201522827
AVX512 Merge,4,500000,500000,105235128,0.00950253009796142578
Serial Merge,8,500000,500000,23773258,0.04206407070159912109
Serial Merge Branchless,8,500000,500000,21395394,0.04673903062939643860
