Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard Merge Sort,4,100000000,1,2343259,42.67559432983398437500
Branchless Merge Sort,4,100000000,1,2106384,47.47471237182617187500
Bitonic Based Merge Sort,4,100000000,1,2467590,40.52536773681640625000
AVX-512 Based Merge Sort,4,100000000,1,2318381,43.13353347778320312500
Standard Merge Sort,4,100000000,2,4675698,21.38718032836914062500
Branchless Merge Sort,4,100000000,2,4201098,23.80329895019531250000
Bitonic Based Merge Sort,4,100000000,2,4929755,20.28498268127441406250
AVX-512 Based Merge Sort,4,100000000,2,3316246,30.15457725524902343750
Standard Merge Sort,4,100000000,4,9393823,10.64529323577880859375
Branchless Merge Sort,4,100000000,4,8444977,11.84135913848876953125
Bitonic Based Merge Sort,4,100000000,4,9897953,10.10309886932373046875
AVX-512 Based Merge Sort,4,100000000,4,6686229,14.95611381530761718750
Standard Merge Sort,4,100000000,8,18754824,5.33196163177490234375
Branchless Merge Sort,4,100000000,8,16909550,5.91381788253784179688
Bitonic Based Merge Sort,4,100000000,8,19732904,5.06767797470092773438
AVX-512 Based Merge Sort,4,100000000,8,13333118,7.50012111663818359375
Standard Merge Sort,4,100000000,16,37501392,2.66656756401062011719
Branchless Merge Sort,4,100000000,16,33900364,2.94982075691223144531
Bitonic Based Merge Sort,4,100000000,16,39469748,2.53358602523803710938
AVX-512 Based Merge Sort,4,100000000,16,25385384,3.93927454948425292969
Standard Merge Sort,4,100000000,24,44719752,2.23614835739135742188
Branchless Merge Sort,4,100000000,24,39418720,2.53686571121215820312
Bitonic Based Merge Sort,4,100000000,24,47583568,2.10156583786010742188
AVX-512 Based Merge Sort,4,100000000,24,29264822,3.41707181930541992188
Standard Merge Sort,4,100000000,32,70983832,1.40877151489257812500
Branchless Merge Sort,4,100000000,32,64545460,1.54929566383361816406
Bitonic Based Merge Sort,4,100000000,32,74200328,1.34770298004150390625
AVX-512 Based Merge Sort,4,100000000,32,43776112,2.28435087203979492188
Standard Merge Sort,4,100000000,40,57921520,1.72647404670715332031
Branchless Merge Sort,4,100000000,40,50060568,1.99758028984069824219
Bitonic Based Merge Sort,4,100000000,40,62223324,1.60711443424224853516
AVX-512 Based Merge Sort,4,100000000,40,24751450,4.04016733169555664062
Standard Merge Sort,4,100000000,48,72643280,1.37658977508544921875
Branchless Merge Sort,4,100000000,48,64333704,1.55439519882202148438
Bitonic Based Merge Sort,4,100000000,48,77104952,1.29693353176116943359
AVX-512 Based Merge Sort,4,100000000,48,39680580,2.52012443542480468750
Standard Merge Sort,4,100000000,64,128714432,0.77691364288330078125
Branchless Merge Sort,4,100000000,64,124748496,0.80161285400390625000
Bitonic Based Merge Sort,4,100000000,64,130435392,0.76666307449340820312
AVX-512 Based Merge Sort,4,100000000,64,71853208,1.39172625541687011719
Standard Merge Sort,4,100000000,72,56010504,1.78537940979003906250
Branchless Merge Sort,4,100000000,72,49477680,2.02111339569091796875
Bitonic Based Merge Sort,4,100000000,72,64610804,1.54772877693176269531
AVX-512 Based Merge Sort,4,100000000,72,21560678,4.63807296752929687500
Standard Merge Sort,4,100000000,128,141202288,0.70820379257202148438
Branchless Merge Sort,4,100000000,128,137369472,0.72796380519866943359
Bitonic Based Merge Sort,4,100000000,128,147335152,0.67872464656829833984
AVX-512 Based Merge Sort,4,100000000,128,87071872,1.14847648143768310547
Standard Merge Sort,4,100000000,144,65931764,1.51671957969665527344
Branchless Merge Sort,4,100000000,144,58379700,1.71292424201965332031
Bitonic Based Merge Sort,4,100000000,144,78733376,1.27010941505432128906
AVX-512 Based Merge Sort,4,100000000,144,24972012,4.00448322296142578125
Standard Merge Sort,4,100000000,180,62247184,1.60649836063385009766
Branchless Merge Sort,4,100000000,180,56500540,1.76989459991455078125
Bitonic Based Merge Sort,4,100000000,180,82350456,1.21432232856750488281
AVX-512 Based Merge Sort,4,100000000,180,31460758,3.17856287956237792969
Standard Merge Sort,4,100000000,256,162514992,0.61532783508300781250
Branchless Merge Sort,4,100000000,256,163325696,0.61227351427078247070
Bitonic Based Merge Sort,4,100000000,256,168416896,0.59376466274261474609
AVX-512 Based Merge Sort,4,100000000,256,108535152,0.92136049270629882812
Standard Merge Sort,8,100000000,1,2251424,44.41632461547851562500
