Name,Entropy,C Size,Elements Per Second,Total Time
Standard,28,1024,1177025,0.00086998939514160156
Bitonic,28,1024,17388531,0.00005888938903808594
AVX-512 Optimized,28,1024,1512845,0.00067687034606933594
Quick Sort,28,1024,11767033,0.00008702278137207031
Standard,28,16384,14397543,0.00113797187805175781
Bitonic,28,16384,18770684,0.00087285041809082031
AVX-512 Optimized,28,16384,46811632,0.00034999847412109375
Quick Sort,28,16384,10058471,0.00162887573242187500
Standard,28,262144,12034407,0.02178287506103515625
Bitonic,28,262144,16893991,0.01551699638366699219
AVX-512 Optimized,28,262144,22655394,0.01157093048095703125
Quick Sort,28,262144,8120469,0.03228187561035156250
Standard,28,1048576,12228004,0.08575201034545898438
Bitonic,28,1048576,18905839,0.05546307563781738281
AVX-512 Optimized,28,1048576,23347913,0.04491090774536132812
Quick Sort,28,1048576,9309079,0.11264014244079589844
Standard,28,2097152,12563065,0.16692996025085449219
Bitonic,28,2097152,18325346,0.11443996429443359375
AVX-512 Optimized,28,2097152,21778005,0.09629678726196289062
Quick Sort,28,2097152,8864679,0.23657393455505371094
Standard,28,4194304,12253479,0.34229493141174316406
Bitonic,28,4194304,17929895,0.23392796516418457031
AVX-512 Optimized,28,4194304,19882557,0.21095395088195800781
Quick Sort,28,4194304,8509546,0.49289393424987792969
Standard,28,8388608,11775784,0.71236085891723632812
Bitonic,28,8388608,17242989,0.48649382591247558594
AVX-512 Optimized,28,8388608,17684428,0.47434997558593750000
Quick Sort,28,8388608,8133980,1.03130412101745605469
Standard,28,16777216,11470158,1.46268391609191894531
Bitonic,28,16777216,16910299,0.99213004112243652344
AVX-512 Optimized,28,16777216,16341930,1.02663612365722656250
Quick Sort,28,16777216,7771954,2.15868687629699707031
Standard,28,33554432,11025926,3.04323005676269531250
Bitonic,28,33554432,16370106,2.04973816871643066406
AVX-512 Optimized,28,33554432,15277124,2.19638395309448242188
Quick Sort,28,33554432,7414782,4.52534294128417968750
Standard,28,67108864,10766593,6.23306393623352050781
Bitonic,28,67108864,16040055,4.18383002281188964844
AVX-512 Optimized,28,67108864,14271248,4.70238208770751953125
Quick Sort,28,67108864,5086806,13.19272899627685546875
Standard,28,134217728,10256974,13.08550906181335449219
Bitonic,28,134217728,15594375,8.60680389404296875000
AVX-512 Optimized,28,134217728,13447120,9.98114991188049316406
Quick Sort,28,134217728,4808933,27.91008305549621582031
