Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 6, 571898, 0.00017485619173385203
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 608046, 0.00016446113295387477
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 235397, 0.00042481423588469625
Parallel Merge Sort using Serial Merge, 28, 100, 8, 386073, 0.00025901795015670359
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 788996, 0.00012674331082962453
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 674976, 0.00014815331087447703
Parallel Merge Sort using Serial Merge, 28, 100, 16, 30269, 0.00330362329259514809
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 16, 150161, 0.00066595076350495219
Parallel Merge Sort using Bitonic Merge, 28, 100, 16, 87552, 0.00114216806832700968
Parallel Merge Sort using Serial Merge, 28, 100, 32, 152309, 0.00065655709477141500
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 32, 157787, 0.00063376425532624125
Parallel Merge Sort using Bitonic Merge, 28, 100, 32, 165743, 0.00060334207955747843
Parallel Merge Sort using Serial Merge, 28, 100, 36, 107983, 0.00092606543330475688
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 36, 104889, 0.00095338822575286031
Parallel Merge Sort using Bitonic Merge, 28, 100, 36, 110005, 0.00090904237003996968
Parallel Merge Sort using Serial Merge, 28, 100, 68, 48601, 0.00205755233764648438
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 68, 49642, 0.00201439857482910156
Parallel Merge Sort using Bitonic Merge, 28, 100, 68, 39008, 0.00256357202306389809
Parallel Merge Sort using Serial Merge, 28, 100, 72, 34076, 0.00293459882959723473
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 72, 48398, 0.00206618313677608967
Parallel Merge Sort using Bitonic Merge, 28, 100, 72, 49286, 0.00202894210815429688
Parallel Merge Sort using Serial Merge, 32, 100, 6, 863380, 0.00011582374281715602
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 943388, 0.00010600090172374621
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 1061849, 0.00009417533874511719
Parallel Merge Sort using Serial Merge, 32, 100, 8, 974060, 0.00010266304161632434
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 1005828, 0.00009942054748535156
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 954118, 0.00010480880882823840
Parallel Merge Sort using Serial Merge, 32, 100, 16, 399077, 0.00025057792663574219
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 16, 419095, 0.00023860931105446070
Parallel Merge Sort using Bitonic Merge, 32, 100, 16, 404777, 0.00024704932002350688
Parallel Merge Sort using Serial Merge, 32, 100, 32, 161817, 0.00061798095703125000
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 32, 164032, 0.00060963630676269531
Parallel Merge Sort using Bitonic Merge, 32, 100, 32, 168812, 0.00059237482491880655
Parallel Merge Sort using Serial Merge, 32, 100, 36, 106589, 0.00093817710876464844
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 36, 106959, 0.00093493459280580282
Parallel Merge Sort using Bitonic Merge, 32, 100, 36, -500, -0.20000000298023223877
Parallel Merge Sort using Serial Merge, 32, 100, 68, 43211, 0.00231418618932366371
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 68, 41105, 0.00243277545087039471
Parallel Merge Sort using Bitonic Merge, 32, 100, 68, 40548, 0.00246620178222656250
Parallel Merge Sort using Serial Merge, 32, 100, 72, 46489, 0.00215101242065429688
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 72, 46830, 0.00213537225499749184
Parallel Merge Sort using Bitonic Merge, 32, 100, 72, 46493, 0.00215082173235714436
Parallel Merge Sort using Serial Merge, 28, 1000, 6, 7516674, 0.00013303756713867188
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 6, 7606644, 0.00013146401033736765
Parallel Merge Sort using Bitonic Merge, 28, 1000, 6, 7653839, 0.00013065338134765625
Parallel Merge Sort using Serial Merge, 28, 1000, 8, 7104173, 0.00014076233492232859
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 8, 7872192, 0.00012702941603492945
Parallel Merge Sort using Bitonic Merge, 28, 1000, 8, 8128496, 0.00012302398681640625
Parallel Merge Sort using Serial Merge, 28, 1000, 16, 2491567, 0.00040135384188033640
