Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 100, 22357696, 0.00000447273259851499
Merge Sort using Serial Merge, 28, 100, 16967250, 0.00000589370711168158
Merge Sort using Serial Merge Branchless, 28, 100, 22745682, 0.00000439643872596207
Merge Sort using Bitonic Merge, 28, 100, 26749388, 0.00000373840339307208
Quick Sort, 32, 100, 22647430, 0.00000441551219410030
Merge Sort using Serial Merge, 32, 100, 17317524, 0.00000577449782213080
Merge Sort using Serial Merge Branchless, 32, 100, 23250020, 0.00000430107138527092
Merge Sort using Bitonic Merge, 32, 100, 27094988, 0.00000369071949535282
Quick Sort, 28, 1000, 12911908, 0.00007744789036223665
Merge Sort using Serial Merge, 28, 1000, 13365317, 0.00007482052023988217
Merge Sort using Serial Merge Branchless, 28, 1000, 15438399, 0.00006477355782408267
Merge Sort using Bitonic Merge, 28, 1000, 17408084, 0.00005744457303080708
Quick Sort, 32, 1000, 13123604, 0.00007619857933605090
Merge Sort using Serial Merge, 32, 1000, 13402901, 0.00007461071072611958
Merge Sort using Serial Merge Branchless, 32, 1000, 15642216, 0.00006392956129275262
Merge Sort using Bitonic Merge, 32, 1000, 18050886, 0.00005539894118555821
Quick Sort, 28, 10000, 10237000, 0.00097684864886105061
Merge Sort using Serial Merge, 28, 10000, 10856791, 0.00092108250828459859
Merge Sort using Serial Merge Branchless, 28, 10000, 12659986, 0.00078989029861986637
Merge Sort using Bitonic Merge, 28, 10000, 15617870, 0.00064029218629002571
Quick Sort, 32, 10000, 9481867, 0.00105464458465576172
Merge Sort using Serial Merge, 32, 10000, 10119680, 0.00098817353136837482
Merge Sort using Serial Merge Branchless, 32, 10000, 11943119, 0.00083730218466371298
Merge Sort using Bitonic Merge, 32, 10000, 14556379, 0.00068698404356837273
Quick Sort, 28, 100000, 8563796, 0.01167706493288278580
Merge Sort using Serial Merge, 28, 100000, 9423886, 0.01061133388429880142
Merge Sort using Serial Merge Branchless, 28, 100000, 11515385, 0.00868403445929288864
Merge Sort using Bitonic Merge, 28, 100000, 14952092, 0.00668802717700600624
Quick Sort, 32, 100000, 8640770, 0.01157304272055625916
Merge Sort using Serial Merge, 32, 100000, 9436123, 0.01059757266193628311
Merge Sort using Serial Merge Branchless, 32, 100000, 11519066, 0.00868125911802053452
Merge Sort using Bitonic Merge, 32, 100000, 14967458, 0.00668116100132465363
