Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Merge Sort Standard,4,65536,2,5931340,0.01104910392314195633
SSE Bitonic Based Merge Sort,4,65536,2,6275766,0.01044270955026149750
AVX-512 Merge Path Based Sort,4,65536,2,6293324,0.01041357498615980148
AVX-512 Hybrid Merge Sort,4,65536,2,26135786,0.00250751967541873455
Merge Sort Standard,4,65536,4,11928963,0.00549385556951165199
SSE Bitonic Based Merge Sort,4,65536,4,12580339,0.00520939845591783524
AVX-512 Merge Path Based Sort,4,65536,4,12500189,0.00524280080571770668
AVX-512 Hybrid Merge Sort,4,65536,4,53700724,0.00122039322741329670
Merge Sort Standard,4,65536,8,23238218,0.00282018189318478107
SSE Bitonic Based Merge Sort,4,65536,8,24242026,0.00270340451970696449
AVX-512 Merge Path Based Sort,4,65536,8,23038966,0.00284457206726074219
AVX-512 Hybrid Merge Sort,4,65536,8,85645088,0.00076520442962646484
Merge Sort Standard,4,65536,16,45016196,0.00145583157427608967
SSE Bitonic Based Merge Sort,4,65536,16,46813228,0.00139994616620242596
AVX-512 Merge Path Based Sort,4,65536,16,40118204,0.00163357262499630451
AVX-512 Hybrid Merge Sort,4,65536,16,140122304,0.00046770571498200297
Merge Sort Standard,4,65536,32,73253896,0.00089464185293763876
SSE Bitonic Based Merge Sort,4,65536,32,75636432,0.00086646078852936625
AVX-512 Merge Path Based Sort,4,65536,32,61782812,0.00106074812356382608
AVX-512 Hybrid Merge Sort,4,65536,32,153391696,0.00042724609375000000
Merge Sort Standard,4,65536,64,100258200,0.00065367220668122172
SSE Bitonic Based Merge Sort,4,65536,64,104639656,0.00062630174215883017
AVX-512 Merge Path Based Sort,4,65536,64,87415456,0.00074970722198486328
AVX-512 Hybrid Merge Sort,4,65536,64,152616688,0.00042941569699905813
Merge Sort Standard,4,65536,128,67857680,0.00096578599186614156
SSE Bitonic Based Merge Sort,4,65536,128,66530616,0.00098505022469907999
AVX-512 Merge Path Based Sort,4,65536,128,59127516,0.00110838410910218954
AVX-512 Hybrid Merge Sort,4,65536,128,58110040,0.00112779135815799236
Merge Sort Standard,4,65536,256,24086110,0.00272090430371463299
SSE Bitonic Based Merge Sort,4,65536,256,24422954,0.00268337735906243324
AVX-512 Merge Path Based Sort,4,65536,256,22898860,0.00286197662353515625
AVX-512 Hybrid Merge Sort,4,65536,256,22536518,0.00290799140930175781
Merge Sort Standard,8,65536,2,5717439,0.01146247424185276031
SSE Bitonic Based Merge Sort,8,65536,2,5957281,0.01100099086761474609
AVX-512 Merge Path Based Sort,8,65536,2,6261855,0.01046590786427259445
AVX-512 Hybrid Merge Sort,8,65536,2,24399106,0.00268599996343255043
Merge Sort Standard,8,65536,4,11437138,0.00573010463267564774
SSE Bitonic Based Merge Sort,8,65536,4,11870084,0.00552110653370618820
AVX-512 Merge Path Based Sort,8,65536,4,12595847,0.00520298490300774574
AVX-512 Hybrid Merge Sort,8,65536,4,47981760,0.00136585230939090252
Merge Sort Standard,8,65536,8,22214510,0.00295014376752078533
SSE Bitonic Based Merge Sort,8,65536,8,22805200,0.00287373061291873455
AVX-512 Merge Path Based Sort,8,65536,8,24435328,0.00268201832659542561
AVX-512 Hybrid Merge Sort,8,65536,8,75497240,0.00086805818136781454
Merge Sort Standard,8,65536,16,43188560,0.00151743891183286905
SSE Bitonic Based Merge Sort,8,65536,16,44448416,0.00147442822344601154
AVX-512 Merge Path Based Sort,8,65536,16,46535056,0.00140831468161195517
AVX-512 Hybrid Merge Sort,8,65536,16,127802632,0.00051279069157317281
Merge Sort Standard,8,65536,32,71715392,0.00091383454855531454
SSE Bitonic Based Merge Sort,8,65536,32,73455520,0.00089218618813902140
AVX-512 Merge Path Based Sort,8,65536,32,74201080,0.00088322162628173828
AVX-512 Hybrid Merge Sort,8,65536,32,151422848,0.00043280125828459859
Merge Sort Standard,8,65536,64,101046904,0.00064857007237151265
SSE Bitonic Based Merge Sort,8,65536,64,100750616,0.00065047742100432515
AVX-512 Merge Path Based Sort,8,65536,64,99381000,0.00065944192465394735
AVX-512 Hybrid Merge Sort,8,65536,64,150692352,0.00043489932431839406
Merge Sort Standard,8,65536,128,65790168,0.00099613668862730265
SSE Bitonic Based Merge Sort,8,65536,128,66724416,0.00098218920174986124
AVX-512 Merge Path Based Sort,8,65536,128,67479544,0.00097119808197021484
AVX-512 Hybrid Merge Sort,8,65536,128,58762220,0.00111527438275516033
Merge Sort Standard,8,65536,256,23997792,0.00273091788403689861
SSE Bitonic Based Merge Sort,8,65536,256,24253790,0.00270209321752190590
AVX-512 Merge Path Based Sort,8,65536,256,23642360,0.00277197360992431641
AVX-512 Hybrid Merge Sort,8,65536,256,23992764,0.00273149018175899982
Merge Sort Standard,12,65536,2,5712342,0.01147270202636718750
SSE Bitonic Based Merge Sort,12,65536,2,5904077,0.01110012549906969070
AVX-512 Merge Path Based Sort,12,65536,2,6235901,0.01050946675240993500
AVX-512 Hybrid Merge Sort,12,65536,2,23596290,0.00277738575823605061
Merge Sort Standard,12,65536,4,11429435,0.00573396682739257812
SSE Bitonic Based Merge Sort,12,65536,4,11754103,0.00557558517903089523
AVX-512 Merge Path Based Sort,12,65536,4,12599368,0.00520153064280748367
AVX-512 Hybrid Merge Sort,12,65536,4,46443848,0.00141108036041259766
Merge Sort Standard,12,65536,8,22132234,0.00296111102215945721
SSE Bitonic Based Merge Sort,12,65536,8,22587444,0.00290143489837646484
AVX-512 Merge Path Based Sort,12,65536,8,24459682,0.00267934799194335938
AVX-512 Hybrid Merge Sort,12,65536,8,72987416,0.00089790823403745890
Merge Sort Standard,12,65536,16,43272188,0.00151450629346072674
SSE Bitonic Based Merge Sort,12,65536,16,43753648,0.00149784085806459188
AVX-512 Merge Path Based Sort,12,65536,16,46781360,0.00140089984051883221
AVX-512 Hybrid Merge Sort,12,65536,16,123197344,0.00053195952204987407
Merge Sort Standard,12,65536,32,71532496,0.00091617106227204204
SSE Bitonic Based Merge Sort,12,65536,32,72617208,0.00090248585911467671
