Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 6, 324787, 0.00030789375887252390
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 250361, 0.00039942265721037984
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 344049, 0.00029065608396194875
Parallel Merge Sort using Serial Merge, 28, 100, 8, 617081, 0.00016205311112571508
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 610969, 0.00016367435455322266
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 634347, 0.00015764236741233617
Parallel Merge Sort using Serial Merge, 28, 100, 16, 301466, 0.00033171178074553609
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 16, 232139, 0.00043077470036223531
Parallel Merge Sort using Bitonic Merge, 28, 100, 16, 322663, 0.00030992031679488719
Parallel Merge Sort using Serial Merge, 28, 100, 32, 159043, 0.00062875746516510844
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 32, 162847, 0.00061407091561704874
Parallel Merge Sort using Bitonic Merge, 28, 100, 32, 164941, 0.00060627458151429892
Parallel Merge Sort using Serial Merge, 28, 100, 36, 112553, 0.00088846683502197266
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 36, 107629, 0.00092911720275878906
Parallel Merge Sort using Bitonic Merge, 28, 100, 36, 113258, 0.00088293553562834859
Parallel Merge Sort using Serial Merge, 28, 100, 68, 52405, 0.00190820696298032999
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 68, 52320, 0.00191130640450865030
Parallel Merge Sort using Bitonic Merge, 28, 100, 68, 52382, 0.00190901756286621094
Parallel Merge Sort using Serial Merge, 28, 100, 72, 50704, 0.00197219848632812500
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 72, 50800, 0.00196847924962639809
Parallel Merge Sort using Bitonic Merge, 28, 100, 72, 51370, 0.00194663996808230877
Parallel Merge Sort using Serial Merge, 32, 100, 6, 934143, 0.00010704994201660156
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 1042322, 0.00009593963477527723
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 1043878, 0.00009579658217262477
Parallel Merge Sort using Serial Merge, 32, 100, 8, 966206, 0.00010349750664317980
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 946795, 0.00010561943054199219
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 973608, 0.00010271072096657008
Parallel Merge Sort using Serial Merge, 32, 100, 16, 411045, 0.00024328232393600047
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 16, 414907, 0.00024101734743453562
Parallel Merge Sort using Bitonic Merge, 32, 100, 16, 416680, 0.00023999213590286672
Parallel Merge Sort using Serial Merge, 32, 100, 32, 162595, 0.00061502458993345499
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 32, 165123, 0.00060560705605894327
Parallel Merge Sort using Bitonic Merge, 32, 100, 32, 165612, 0.00060381891671568155
Parallel Merge Sort using Serial Merge, 32, 100, 36, 112279, 0.00089063646737486124
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 36, 112423, 0.00088949204655364156
Parallel Merge Sort using Bitonic Merge, 32, 100, 36, 112309, 0.00089039804879575968
Parallel Merge Sort using Serial Merge, 32, 100, 68, 49565, 0.00201752176508307457
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 68, 49509, 0.00201983447186648846
Parallel Merge Sort using Bitonic Merge, 32, 100, 68, 49536, 0.00201871385797858238
Parallel Merge Sort using Serial Merge, 32, 100, 72, 49159, 0.00203421106562018394
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 72, 48737, 0.00205180654302239418
Parallel Merge Sort using Bitonic Merge, 32, 100, 72, 48802, 0.00204908847808837891
Parallel Merge Sort using Serial Merge, 28, 129, 6, 1344929, 0.00009591579146217555
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 6, 1337945, 0.00009641647193348035
Parallel Merge Sort using Bitonic Merge, 28, 129, 6, 1503794, 0.00008578300185035914
Parallel Merge Sort using Serial Merge, 28, 129, 8, 1211520, 0.00010647773888194934
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 8, 1239269, 0.00010409355309093371
Parallel Merge Sort using Bitonic Merge, 28, 129, 8, 1228855, 0.00010497569746803492
Parallel Merge Sort using Serial Merge, 28, 129, 16, 525816, 0.00024533271789550781
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 16, 528642, 0.00024402141571044922
