Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard Merge Sort,4,1024,1,1676804,0.00061068532522767782
Branchless Merge Sort,4,1024,1,1668337,0.00061378476675599813
Bitonic Based Merge Sort,4,1024,1,1903882,0.00053784844931215048
AVX-512 Based Merge Sort,4,1024,1,-2147483648,0.00000000000000000000
Standard Merge Sort,4,1024,2,3290154,0.00031123161897994578
Branchless Merge Sort,4,1024,2,2985103,0.00034303666325286031
Bitonic Based Merge Sort,4,1024,2,3681926,0.00027811527252197266
AVX-512 Based Merge Sort,4,1024,2,-2147483648,0.00000000000000000000
Standard Merge Sort,4,1024,4,5701536,0.00017960071272682399
Branchless Merge Sort,4,1024,4,5656483,0.00018103122420143336
Bitonic Based Merge Sort,4,1024,4,6161192,0.00016620158567093313
AVX-512 Based Merge Sort,4,1024,4,-2147483648,0.00000000000000000000
Standard Merge Sort,4,1024,8,7941877,0.00012893676466774195
Branchless Merge Sort,4,1024,8,8029476,0.00012753010378219187
Bitonic Based Merge Sort,4,1024,8,8302662,0.00012333392805885524
AVX-512 Based Merge Sort,4,1024,8,-2147483648,0.00000000000000000000
Standard Merge Sort,4,1024,16,8216887,0.00012462139420676976
Branchless Merge Sort,4,1024,16,8868403,0.00011546611494850367
Bitonic Based Merge Sort,4,1024,16,8380424,0.00012218952178955078
AVX-512 Based Merge Sort,4,1024,16,-2147483648,0.00000000000000000000
