Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 100, 16435360, 0.00000608444224781124
Merge Sort using Serial Merge, 28, 100, 12865964, 0.00000777244531491306
Merge Sort using Serial Merge Branchless, 28, 100, 16804104, 0.00000595092751609627
Merge Sort using Bitonic Merge, 28, 100, 19013164, 0.00000525951372765121
Quick Sort, 32, 100, 21620124, 0.00000462532034362084
Merge Sort using Serial Merge, 32, 100, 16513008, 0.00000605583181823022
Merge Sort using Serial Merge Branchless, 32, 100, 23405714, 0.00000427246095568989
Merge Sort using Bitonic Merge, 32, 100, 27521680, 0.00000363349909093813
Quick Sort, 28, 1000, 13016895, 0.00007682323484914377
Merge Sort using Serial Merge, 28, 1000, 13405472, 0.00007459640619345009
Merge Sort using Serial Merge Branchless, 28, 1000, 15615428, 0.00006403923180187121
Merge Sort using Bitonic Merge, 28, 1000, 17887684, 0.00005590438740910031
Quick Sort, 32, 1000, 12947780, 0.00007723331509623677
Merge Sort using Serial Merge, 32, 1000, 13255495, 0.00007544041000073776
Merge Sort using Serial Merge Branchless, 32, 1000, 15483993, 0.00006458282587118447
Merge Sort using Bitonic Merge, 32, 1000, 17748408, 0.00005634308035951108
Quick Sort, 28, 10000, 10342924, 0.00096684455638751388
Merge Sort using Serial Merge, 28, 10000, 11046421, 0.00090527057182043791
Merge Sort using Serial Merge Branchless, 28, 10000, 12931573, 0.00077330111525952816
Merge Sort using Bitonic Merge, 28, 10000, 16046767, 0.00062317849369719625
Quick Sort, 32, 10000, 10287267, 0.00097207544604316354
Merge Sort using Serial Merge, 32, 10000, 11125711, 0.00089881895110011101
Merge Sort using Serial Merge Branchless, 32, 10000, 12898645, 0.00077527522807940841
Merge Sort using Bitonic Merge, 32, 10000, 15829474, 0.00063173292437568307
Quick Sort, 28, 100000, 8552958, 0.01169186085462570190
Merge Sort using Serial Merge, 28, 100000, 9421523, 0.01061399467289447784
Merge Sort using Serial Merge Branchless, 28, 100000, 11517617, 0.00868235155940055847
Merge Sort using Bitonic Merge, 28, 100000, 14961255, 0.00668393122032284737
Quick Sort, 32, 100000, 8576769, 0.01165940240025520325
Merge Sort using Serial Merge, 32, 100000, 9415500, 0.01062078494578599930
Merge Sort using Serial Merge Branchless, 32, 100000, 11615392, 0.00860926602035760880
Merge Sort using Bitonic Merge, 32, 100000, 15110852, 0.00661776075139641762
Quick Sort, 28, 1000000, 7154143, 0.13977913558483123779
Merge Sort using Serial Merge, 28, 1000000, 7972454, 0.12543189525604248047
Merge Sort using Serial Merge Branchless, 28, 1000000, 10201932, 0.09802065044641494751
Merge Sort using Bitonic Merge, 28, 1000000, 13714464, 0.07291571795940399170
Quick Sort, 32, 1000000, 7198760, 0.13891281187534332275
Merge Sort using Serial Merge, 32, 1000000, 7977043, 0.12535972893238067627
Merge Sort using Serial Merge Branchless, 32, 1000000, 10233730, 0.09771608561277389526
Merge Sort using Bitonic Merge, 32, 1000000, 13727605, 0.07284592092037200928
