Name,Entropy,A Size,B Size,Elements Per Second,Total Time
Standard,28,512,512,2392739,0.00042796134948730469
Bitonic,28,512,512,477218588,0.00000214576721191406
AVX-512 MP,28,512,512,3003473,0.00034093856811523438
Standard,28,8192,8192,221675731,0.00007390975952148438
Bitonic,28,8192,8192,715827882,0.00002288818359375000
AVX-512 MP,28,8192,8192,272696336,0.00006008148193359375
Standard,28,131072,131072,226937384,0.00115513801574707031
Bitonic,28,131072,131072,730087402,0.00035905838012695312
AVX-512 MP,28,131072,131072,292890684,0.00089502334594726562
Standard,28,524288,524288,338702080,0.00309586524963378906
Bitonic,28,524288,524288,757109056,0.00138497352600097656
AVX-512 MP,28,524288,524288,275428764,0.00380706787109375000
Standard,28,4194304,4194304,327132157,0.02564287185668945312
Bitonic,28,4194304,4194304,838781607,0.01000094413757324219
AVX-512 MP,28,4194304,4194304,308394079,0.02720093727111816406
Standard,28,8388608,8388608,310211752,0.05408310890197753906
Bitonic,28,8388608,8388608,789852445,0.02124094963073730469
AVX-512 MP,28,8388608,8388608,292300622,0.05739712715148925781
