Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 100, 15935806, 0.00000627517692919355
Merge Sort using Serial Merge, 28, 100, 12214048, 0.00000818729404272744
Merge Sort using Serial Merge Branchless, 28, 100, 16358440, 0.00000611305222264491
Merge Sort using Bitonic Merge, 28, 100, 17036166, 0.00000586986561756930
Quick Sort, 32, 100, 22286420, 0.00000448703758593183
Merge Sort using Serial Merge, 32, 100, 17217996, 0.00000580787673243321
Merge Sort using Serial Merge Branchless, 32, 100, 23616576, 0.00000423431401941343
Merge Sort using Bitonic Merge, 32, 100, 27025154, 0.00000370025645679561
Quick Sort, 28, 1000, 13067996, 0.00007652282511116937
Merge Sort using Serial Merge, 28, 1000, 13218734, 0.00007565021223854274
Merge Sort using Serial Merge Branchless, 28, 1000, 15555199, 0.00006428718916140497
Merge Sort using Bitonic Merge, 28, 1000, 17984324, 0.00005560398130910471
Quick Sort, 32, 1000, 11309670, 0.00008841991075314581
Merge Sort using Serial Merge, 32, 1000, 11653434, 0.00008581161819165573
Merge Sort using Serial Merge Branchless, 32, 1000, 13538748, 0.00007386207289528102
Merge Sort using Bitonic Merge, 32, 1000, 15009676, 0.00006662368832621723
Quick Sort, 28, 10000, 10481672, 0.00095404626335948706
Merge Sort using Serial Merge, 28, 10000, 11371177, 0.00087941647507250309
Merge Sort using Serial Merge Branchless, 28, 10000, 13065798, 0.00076535699190571904
Merge Sort using Bitonic Merge, 28, 10000, 16294380, 0.00061370851472020149
Quick Sort, 32, 10000, 10265212, 0.00097416399512439966
Merge Sort using Serial Merge, 32, 10000, 11219397, 0.00089131353888660669
Merge Sort using Serial Merge Branchless, 32, 10000, 12897534, 0.00077534199226647615
Merge Sort using Bitonic Merge, 32, 10000, 15967595, 0.00062626838916912675
Quick Sort, 28, 100000, 8567210, 0.01167241111397743225
Merge Sort using Serial Merge, 28, 100000, 9561711, 0.01045837905257940292
Merge Sort using Serial Merge Branchless, 28, 100000, 11369543, 0.00879542808979749680
Merge Sort using Bitonic Merge, 28, 100000, 14889617, 0.00671608932316303253
Quick Sort, 32, 100000, 8630287, 0.01158710010349750519
Merge Sort using Serial Merge, 32, 100000, 9569019, 0.01045039203017950058
Merge Sort using Serial Merge Branchless, 32, 100000, 11608866, 0.00861410610377788544
Merge Sort using Bitonic Merge, 32, 100000, 15039267, 0.00664926040917634964
