Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard,1,1048576,2,9602344,0.10920000076293945312
Bitonic,1,1048576,2,10284484,0.10195708274841308594
AVX-512 Optimized,1,1048576,2,9916543,0.10574007034301757812
haichuanwang,1,1048576,2,25725587,0.04076004028320312500
Standard,1,1048576,4,20907535,0.05015301704406738281
Bitonic,1,1048576,4,21735814,0.04824185371398925781
AVX-512 Optimized,1,1048576,4,20629123,0.05082988739013671875
haichuanwang,1,1048576,4,50867402,0.02061390876770019531
Standard,1,1048576,8,41362235,0.02535104751586914062
Bitonic,1,1048576,8,43456810,0.02412915229797363281
AVX-512 Optimized,1,1048576,8,41961688,0.02498888969421386719
haichuanwang,1,1048576,8,99597955,0.01052808761596679688
Standard,1,1048576,16,85070243,0.01232600212097167969
Bitonic,1,1048576,16,92061342,0.01138997077941894531
AVX-512 Optimized,1,1048576,16,78397948,0.01337504386901855469
haichuanwang,1,1048576,16,175816370,0.00596404075622558594
Standard,1,1048576,32,147313565,0.00711798667907714844
Bitonic,1,1048576,32,162068265,0.00646996498107910156
AVX-512 Optimized,1,1048576,32,126777738,0.00827097892761230469
haichuanwang,1,1048576,32,276745942,0.00378894805908203125
Standard,1,1048576,64,226283520,0.00463390350341796875
Bitonic,1,1048576,64,263735099,0.00397586822509765625
AVX-512 Optimized,1,1048576,64,217681969,0.00481700897216796875
haichuanwang,1,1048576,64,302354359,0.00346803665161132812
Standard,1,1048576,128,81077454,0.01293301582336425781
Bitonic,1,1048576,128,271584939,0.00386095046997070312
AVX-512 Optimized,1,1048576,128,177397810,0.00591087341308593750
haichuanwang,1,1048576,128,166788521,0.00628685951232910156
Standard,1,1048576,256,281799609,0.00372099876403808594
Bitonic,1,1048576,256,379076582,0.00276613235473632812
AVX-512 Optimized,1,1048576,256,199611787,0.00525307655334472656
haichuanwang,1,1048576,256,62894826,0.01667189598083496094
Standard,4,1048576,2,6313680,0.16607999801635742188
Bitonic,4,1048576,2,6667444,0.15726804733276367188
AVX-512 Optimized,4,1048576,2,15484225,0.06771898269653320312
haichuanwang,4,1048576,2,27617246,0.03796815872192382812
Standard,4,1048576,4,12322978,0.08509111404418945312
Bitonic,4,1048576,4,13111002,0.07997679710388183594
AVX-512 Optimized,4,1048576,4,35403306,0.02961802482604980469
haichuanwang,4,1048576,4,53397679,0.01963710784912109375
Standard,4,1048576,8,24116195,0.04348015785217285156
Bitonic,4,1048576,8,25852612,0.04055976867675781250
AVX-512 Optimized,4,1048576,8,61892013,0.01694202423095703125
haichuanwang,4,1048576,8,103583374,0.01012301445007324219
Standard,4,1048576,16,48205694,0.02175211906433105469
Bitonic,4,1048576,16,52736899,0.01988315582275390625
AVX-512 Optimized,4,1048576,16,114374600,0.00916790962219238281
haichuanwang,4,1048576,16,194002933,0.00540494918823242188
Standard,4,1048576,32,92924982,0.01128411293029785156
Bitonic,4,1048576,32,98236464,0.01067399978637695312
AVX-512 Optimized,4,1048576,32,176140274,0.00595307350158691406
haichuanwang,4,1048576,32,310027245,0.00338220596313476562
Standard,4,1048576,64,188087350,0.00557494163513183594
Bitonic,4,1048576,64,199313265,0.00526094436645507812
AVX-512 Optimized,4,1048576,64,322721346,0.00324916839599609375
haichuanwang,4,1048576,64,305250313,0.00343513488769531250
Standard,4,1048576,128,204161475,0.00513601303100585938
Bitonic,4,1048576,128,235328081,0.00445580482482910156
AVX-512 Optimized,4,1048576,128,263861681,0.00397396087646484375
haichuanwang,4,1048576,128,179029818,0.00585699081420898438
Standard,4,1048576,256,233231506,0.00449585914611816406
Bitonic,4,1048576,256,277112123,0.00378394126892089844
AVX-512 Optimized,4,1048576,256,230252160,0.00455403327941894531
haichuanwang,4,1048576,256,65323666,0.01605200767517089844
Standard,7,1048576,2,5821996,0.18010592460632324219
Bitonic,7,1048576,2,6163959,0.17011404037475585938
AVX-512 Optimized,7,1048576,2,17254278,0.06077194213867187500
haichuanwang,7,1048576,2,26959056,0.03889513015747070312
Standard,7,1048576,4,11866151,0.08836698532104492188
Bitonic,7,1048576,4,12482003,0.08400702476501464844
AVX-512 Optimized,7,1048576,4,37334543,0.02808594703674316406
haichuanwang,7,1048576,4,52998728,0.01978492736816406250
Standard,7,1048576,8,23384286,0.04484105110168457031
Bitonic,7,1048576,8,24540753,0.04272794723510742188
AVX-512 Optimized,7,1048576,8,70714964,0.01482820510864257812
haichuanwang,7,1048576,8,103327847,0.01014804840087890625
Standard,7,1048576,16,46845039,0.02238392829895019531
Bitonic,7,1048576,16,49531455,0.02116990089416503906
AVX-512 Optimized,7,1048576,16,172580698,0.00607585906982421875
haichuanwang,7,1048576,16,191419155,0.00547790527343750000
Standard,7,1048576,32,89820208,0.01167416572570800781
Bitonic,7,1048576,32,93796978,0.01117920875549316406
AVX-512 Optimized,7,1048576,32,284001453,0.00369215011596679688
haichuanwang,7,1048576,32,300105527,0.00349402427673339844
Standard,7,1048576,64,184675478,0.00567793846130371094
Bitonic,7,1048576,64,192609552,0.00544404983520507812
AVX-512 Optimized,7,1048576,64,561907053,0.00186610221862792969
haichuanwang,7,1048576,64,301050483,0.00348305702209472656
Standard,7,1048576,128,201874897,0.00519418716430664062
Bitonic,7,1048576,128,231220572,0.00453495979309082031
AVX-512 Optimized,7,1048576,128,339801167,0.00308585166931152344
haichuanwang,7,1048576,128,170864277,0.00613689422607421875
Standard,7,1048576,256,220331972,0.00475907325744628906
Bitonic,7,1048576,256,268582993,0.00390410423278808594
AVX-512 Optimized,7,1048576,256,300023638,0.00349497795104980469
haichuanwang,7,1048576,256,62973174,0.01665115356445312500
Standard,10,1048576,2,5937641,0.17659807205200195312
Bitonic,10,1048576,2,6125361,0.17118597030639648438
AVX-512 Optimized,10,1048576,2,16099740,0.06512999534606933594
haichuanwang,10,1048576,2,27956054,0.03750801086425781250
Standard,10,1048576,4,11792084,0.08892202377319335938
Bitonic,10,1048576,4,12320079,0.08511114120483398438
AVX-512 Optimized,10,1048576,4,34479068,0.03041195869445800781
haichuanwang,10,1048576,4,54839168,0.01912093162536621094
Standard,10,1048576,8,23283638,0.04503488540649414062
Bitonic,10,1048576,8,24274861,0.04319596290588378906
AVX-512 Optimized,10,1048576,8,73864608,0.01419591903686523438
haichuanwang,10,1048576,8,105405548,0.00994801521301269531
Standard,10,1048576,16,46672041,0.02246689796447753906
Bitonic,10,1048576,16,49282249,0.02127695083618164062
AVX-512 Optimized,10,1048576,16,160676841,0.00652599334716796875
haichuanwang,10,1048576,16,195477421,0.00536417961120605469
Standard,10,1048576,32,89074359,0.01177191734313964844
Bitonic,10,1048576,32,92312543,0.01135897636413574219
AVX-512 Optimized,10,1048576,32,301050483,0.00348305702209472656
haichuanwang,10,1048576,32,303942398,0.00344991683959960938
Standard,10,1048576,64,180669864,0.00580382347106933594
Bitonic,10,1048576,64,189759093,0.00552582740783691406
AVX-512 Optimized,10,1048576,64,662755652,0.00158214569091796875
haichuanwang,10,1048576,64,307684798,0.00340795516967773438
Standard,10,1048576,128,200494461,0.00522994995117187500
Bitonic,10,1048576,128,230566003,0.00454783439636230469
AVX-512 Optimized,10,1048576,128,407830722,0.00257110595703125000
haichuanwang,10,1048576,128,169071099,0.00620198249816894531
Standard,10,1048576,256,214528389,0.00488781929016113281
Bitonic,10,1048576,256,268582993,0.00390410423278808594
AVX-512 Optimized,10,1048576,256,382571895,0.00274085998535156250
haichuanwang,10,1048576,256,62515763,0.01677298545837402344
Standard,13,1048576,2,5864022,0.17881512641906738281
Bitonic,13,1048576,2,6096687,0.17199110984802246094
AVX-512 Optimized,13,1048576,2,16339592,0.06417393684387207031
haichuanwang,13,1048576,2,28113491,0.03729796409606933594
Standard,13,1048576,4,11822801,0.08869099617004394531
Bitonic,13,1048576,4,12214895,0.08584403991699218750
AVX-512 Optimized,13,1048576,4,34452868,0.03043508529663085938
haichuanwang,13,1048576,4,55733557,0.01881408691406250000
Standard,13,1048576,8,23320306,0.04496407508850097656
Bitonic,13,1048576,8,24080280,0.04354500770568847656
AVX-512 Optimized,13,1048576,8,73260481,0.01431298255920410156
haichuanwang,13,1048576,8,106400060,0.00985503196716308594
Standard,13,1048576,16,47354471,0.02214312553405761719
Bitonic,13,1048576,16,48843304,0.02146816253662109375
AVX-512 Optimized,13,1048576,16,179212196,0.00585103034973144531
haichuanwang,13,1048576,16,193857562,0.00540900230407714844
Standard,13,1048576,32,89020271,0.01177906990051269531
Bitonic,13,1048576,32,91884393,0.01141190528869628906
AVX-512 Optimized,13,1048576,32,292578932,0.00358390808105468750
haichuanwang,13,1048576,32,291415750,0.00359821319580078125
Standard,13,1048576,64,181064080,0.00579118728637695312
Bitonic,13,1048576,64,166466559,0.00629901885986328125
AVX-512 Optimized,13,1048576,64,655739751,0.00159907341003417969
haichuanwang,13,1048576,64,309329477,0.00338983535766601562
Standard,13,1048576,128,199965741,0.00524377822875976562
Bitonic,13,1048576,128,227854445,0.00460195541381835938
AVX-512 Optimized,13,1048576,128,420423144,0.00249409675598144531
haichuanwang,13,1048576,128,169894020,0.00617194175720214844
Standard,13,1048576,256,199006629,0.00526905059814453125
Bitonic,13,1048576,256,270748984,0.00387287139892578125
AVX-512 Optimized,13,1048576,256,396720774,0.00264310836791992188
haichuanwang,13,1048576,256,63266679,0.01657390594482421875
Standard,16,1048576,2,5841451,0.17950606346130371094
Bitonic,16,1048576,2,6065166,0.17288494110107421875
AVX-512 Optimized,16,1048576,2,15470989,0.06777691841125488281
haichuanwang,16,1048576,2,27922509,0.03755307197570800781
Standard,16,1048576,4,11825852,0.08866810798645019531
Bitonic,16,1048576,4,12147689,0.08631896972656250000
AVX-512 Optimized,16,1048576,4,32636384,0.03212904930114746094
haichuanwang,16,1048576,4,55659497,0.01883912086486816406
Standard,16,1048576,8,23312518,0.04497909545898437500
Bitonic,16,1048576,8,23919976,0.04383683204650878906
AVX-512 Optimized,16,1048576,8,72863593,0.01439094543457031250
haichuanwang,16,1048576,8,104752804,0.01001000404357910156
Standard,16,1048576,16,47012790,0.02230405807495117188
Bitonic,16,1048576,16,48516249,0.02161288261413574219
AVX-512 Optimized,16,1048576,16,174214557,0.00601887702941894531
haichuanwang,16,1048576,16,199385552,0.00525903701782226562
Standard,16,1048576,32,89211677,0.01175379753112792969
Bitonic,16,1048576,32,90904415,0.01153492927551269531
AVX-512 Optimized,16,1048576,32,297809216,0.00352096557617187500
haichuanwang,16,1048576,32,306078816,0.00342583656311035156
Standard,16,1048576,64,181228222,0.00578594207763671875
Bitonic,16,1048576,64,187478004,0.00559306144714355469
AVX-512 Optimized,16,1048576,64,674340158,0.00155496597290039062
haichuanwang,16,1048576,64,302271237,0.00346899032592773438
Standard,16,1048576,128,199611787,0.00525307655334472656
Bitonic,16,1048576,128,227595037,0.00460720062255859375
AVX-512 Optimized,16,1048576,128,425713533,0.00246310234069824219
haichuanwang,16,1048576,128,144255002,0.00726890563964843750
Standard,16,1048576,256,219179034,0.00478410720825195312
Bitonic,16,1048576,256,267082438,0.00392603874206542969
AVX-512 Optimized,16,1048576,256,405312552,0.00258708000183105469
haichuanwang,16,1048576,256,62422597,0.01679801940917968750
Standard,19,1048576,2,5764671,0.18189692497253417969
Bitonic,19,1048576,2,5975306,0.17548489570617675781
AVX-512 Optimized,19,1048576,2,15044800,0.06969690322875976562
haichuanwang,19,1048576,2,28723437,0.03650593757629394531
Standard,19,1048576,4,11817464,0.08873105049133300781
Bitonic,19,1048576,4,12140948,0.08636689186096191406
AVX-512 Optimized,19,1048576,4,34604130,0.03030204772949218750
haichuanwang,19,1048576,4,56903912,0.01842713356018066406
Standard,19,1048576,8,23285117,0.04503202438354492188
Bitonic,19,1048576,8,23985594,0.04371690750122070312
AVX-512 Optimized,19,1048576,8,72707001,0.01442193984985351562
haichuanwang,19,1048576,8,111115093,0.00943684577941894531
Standard,19,1048576,16,46607249,0.02249813079833984375
Bitonic,19,1048576,16,48614926,0.02156901359558105469
AVX-512 Optimized,19,1048576,16,180417873,0.00581192970275878906
haichuanwang,19,1048576,16,203528460,0.00515198707580566406
Standard,19,1048576,32,89209868,0.01175403594970703125
Bitonic,19,1048576,32,91030477,0.01151895523071289062
AVX-512 Optimized,19,1048576,32,298902168,0.00350809097290039062
haichuanwang,19,1048576,32,312250373,0.00335812568664550781
Standard,19,1048576,64,182166529,0.00575613975524902344
Bitonic,19,1048576,64,187517971,0.00559186935424804688
AVX-512 Optimized,19,1048576,64,657799358,0.00159406661987304688
haichuanwang,19,1048576,64,304806051,0.00344014167785644531
Standard,19,1048576,128,198781763,0.00527501106262207031
Bitonic,19,1048576,128,227406748,0.00461101531982421875
AVX-512 Optimized,19,1048576,128,417628573,0.00251078605651855469
haichuanwang,19,1048576,128,167582933,0.00625705718994140625
Standard,19,1048576,256,217498962,0.00482106208801269531
Bitonic,19,1048576,256,259548333,0.00404000282287597656
AVX-512 Optimized,19,1048576,256,392437450,0.00267195701599121094
haichuanwang,19,1048576,256,57280401,0.01830601692199707031
Standard,22,1048576,2,5859343,0.17895793914794921875
Bitonic,22,1048576,2,6048584,0.17335891723632812500
AVX-512 Optimized,22,1048576,2,15804393,0.06634712219238281250
haichuanwang,22,1048576,2,29794237,0.03519392013549804688
Standard,22,1048576,4,11814543,0.08875298500061035156
Bitonic,22,1048576,4,12144602,0.08634090423583984375
AVX-512 Optimized,22,1048576,4,35051736,0.02991509437561035156
haichuanwang,22,1048576,4,58118330,0.01804208755493164062
Standard,22,1048576,8,23313507,0.04497718811035156250
Bitonic,22,1048576,8,23958155,0.04376697540283203125
AVX-512 Optimized,22,1048576,8,72171294,0.01452898979187011719
haichuanwang,22,1048576,8,112157868,0.00934910774230957031
Standard,22,1048576,16,46653228,0.02247595787048339844
Bitonic,22,1048576,16,48644499,0.02155590057373046875
AVX-512 Optimized,22,1048576,16,180915117,0.00579595565795898438
haichuanwang,22,1048576,16,208844033,0.00502085685729980469
Standard,22,1048576,32,88809953,0.01180696487426757812
Bitonic,22,1048576,32,91117231,0.01150798797607421875
AVX-512 Optimized,22,1048576,32,300207952,0.00349283218383789062
haichuanwang,22,1048576,32,323647546,0.00323987007141113281
Standard,22,1048576,64,179915995,0.00582814216613769531
Bitonic,22,1048576,64,186476426,0.00562310218811035156
AVX-512 Optimized,22,1048576,64,652916643,0.00160598754882812500
haichuanwang,22,1048576,64,325853634,0.00321793556213378906
Standard,22,1048576,128,200002115,0.00524282455444335938
Bitonic,22,1048576,128,227595037,0.00460720062255859375
AVX-512 Optimized,22,1048576,128,421794045,0.00248599052429199219
haichuanwang,22,1048576,128,176232028,0.00594997406005859375
Standard,22,1048576,256,213777597,0.00490498542785644531
Bitonic,22,1048576,256,267830613,0.00391507148742675781
AVX-512 Optimized,22,1048576,256,371049228,0.00282597541809082031
haichuanwang,22,1048576,256,65572997,0.01599097251892089844
Standard,25,1048576,2,5912393,0.17735219001770019531
Bitonic,25,1048576,2,6104286,0.17177700996398925781
AVX-512 Optimized,25,1048576,2,15258438,0.06872105598449707031
haichuanwang,25,1048576,2,29352989,0.03572297096252441406
Standard,25,1048576,4,11784911,0.08897614479064941406
Bitonic,25,1048576,4,12180153,0.08608889579772949219
AVX-512 Optimized,25,1048576,4,34712832,0.03020715713500976562
haichuanwang,25,1048576,4,58225279,0.01800894737243652344
Standard,25,1048576,8,23309429,0.04498505592346191406
Bitonic,25,1048576,8,23920887,0.04383516311645507812
AVX-512 Optimized,25,1048576,8,73522568,0.01426196098327636719
haichuanwang,25,1048576,8,111787268,0.00938010215759277344
Standard,25,1048576,16,47312189,0.02216291427612304688
Bitonic,25,1048576,16,48422236,0.02165484428405761719
AVX-512 Optimized,25,1048576,16,177247673,0.00591588020324707031
haichuanwang,25,1048576,16,205881776,0.00509309768676757812
Standard,25,1048576,32,88953652,0.01178789138793945312
Bitonic,25,1048576,32,91085150,0.01151204109191894531
AVX-512 Optimized,25,1048576,32,304384144,0.00344491004943847656
haichuanwang,25,1048576,32,313944357,0.00334000587463378906
Standard,25,1048576,64,181474995,0.00577807426452636719
Bitonic,25,1048576,64,187613962,0.00558900833129882812
AVX-512 Optimized,25,1048576,64,657406055,0.00159502029418945312
haichuanwang,25,1048576,64,308051166,0.00340390205383300781
Standard,25,1048576,128,199503130,0.00525593757629394531
Bitonic,25,1048576,128,226773564,0.00462388992309570312
AVX-512 Optimized,25,1048576,128,426456560,0.00245881080627441406
haichuanwang,25,1048576,128,168153183,0.00623583793640136719
Standard,25,1048576,256,216332833,0.00484704971313476562
Bitonic,25,1048576,256,265054330,0.00395607948303222656
AVX-512 Optimized,25,1048576,256,394479012,0.00265812873840332031
haichuanwang,25,1048576,256,63091516,0.01661992073059082031
Standard,28,1048576,2,5833656,0.17974591255187988281
Bitonic,28,1048576,2,6006553,0.17457199096679687500
AVX-512 Optimized,28,1048576,2,15234284,0.06883001327514648438
haichuanwang,28,1048576,2,30459706,0.03442502021789550781
Standard,28,1048576,4,11823341,0.08868694305419921875
Bitonic,28,1048576,4,12167551,0.08617806434631347656
AVX-512 Optimized,28,1048576,4,34368330,0.03050994873046875000
haichuanwang,28,1048576,4,60586663,0.01730704307556152344
Standard,28,1048576,8,23298069,0.04500699043273925781
Bitonic,28,1048576,8,23910093,0.04385495185852050781
AVX-512 Optimized,28,1048576,8,73096106,0.01434516906738281250
haichuanwang,28,1048576,8,116273536,0.00901818275451660156
Standard,28,1048576,16,46559882,0.02252101898193359375
Bitonic,28,1048576,16,48687041,0.02153706550598144531
AVX-512 Optimized,28,1048576,16,179915995,0.00582814216613769531
haichuanwang,28,1048576,16,213217943,0.00491786003112792969
Standard,28,1048576,32,88982448,0.01178407669067382812
Bitonic,28,1048576,32,91260925,0.01148986816406250000
AVX-512 Optimized,28,1048576,32,297627834,0.00352311134338378906
haichuanwang,28,1048576,32,319695174,0.00327992439270019531
Standard,28,1048576,64,181385182,0.00578093528747558594
Bitonic,28,1048576,64,186745637,0.00561499595642089844
AVX-512 Optimized,28,1048576,64,660367344,0.00158786773681640625
haichuanwang,28,1048576,64,319207904,0.00328493118286132812
Standard,28,1048576,128,199123761,0.00526595115661621094
Bitonic,28,1048576,128,228351324,0.00459194183349609375
AVX-512 Optimized,28,1048576,128,414949194,0.00252699851989746094
haichuanwang,28,1048576,128,167877185,0.00624608993530273438
Standard,28,1048576,256,213777597,0.00490498542785644531
Bitonic,28,1048576,256,263466513,0.00397992134094238281
AVX-512 Optimized,28,1048576,256,386369718,0.00271391868591308594
haichuanwang,28,1048576,256,62348263,0.01681804656982421875
Standard,1,2097152,2,9897730,0.21188211441040039062
Bitonic,1,2097152,2,10637123,0.19715404510498046875
AVX-512 Optimized,1,2097152,2,12296483,0.17054891586303710938
haichuanwang,1,2097152,2,26222630,0.07997488975524902344
Standard,1,2097152,4,20344890,0.10308003425598144531
Bitonic,1,2097152,4,21533981,0.09738802909851074219
AVX-512 Optimized,1,2097152,4,21542155,0.09735107421875000000
haichuanwang,1,2097152,4,51977763,0.04034709930419921875
Standard,1,2097152,8,40733213,0.05148506164550781250
Bitonic,1,2097152,8,42912794,0.04887008666992187500
AVX-512 Optimized,1,2097152,8,34318716,0.06110811233520507812
haichuanwang,1,2097152,8,102230225,0.02051401138305664062
Standard,1,2097152,16,82910831,0.02529406547546386719
Bitonic,1,2097152,16,87912578,0.02385497093200683594
AVX-512 Optimized,1,2097152,16,69739968,0.03007102012634277344
haichuanwang,1,2097152,16,193282494,0.01085019111633300781
