Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 1, 100, 1, 43873472, 0.00000227928171625535
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 1, 44620256, 0.00000224113455260522
Parallel Merge Sort using Bitonic Merge, 1, 100, 1, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 100, 2, 16244400, 0.00000615596763964277
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 2, 19915974, 0.00000502109514854965
Parallel Merge Sort using Bitonic Merge, 1, 100, 2, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 100, 3, 11881881, 0.00000841617566038622
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 3, 12710012, 0.00000786781311035156
Parallel Merge Sort using Bitonic Merge, 1, 100, 3, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 100, 4, 8916462, 0.00001121521017921623
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 4, 10771197, 0.00000928401914279675
Parallel Merge Sort using Bitonic Merge, 1, 100, 4, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 100, 5, 7330136, 0.00001364231138722971
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 5, 7562755, 0.00001322269417869393
Parallel Merge Sort using Bitonic Merge, 1, 100, 5, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 100, 6, 5966293, 0.00001676082683843561
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 6, 7042149, 0.00001420021089870716
Parallel Merge Sort using Bitonic Merge, 1, 100, 6, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 100, 7, 5024322, 0.00001990318378375378
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 7, 5131275, 0.00001948833414644469
Parallel Merge Sort using Bitonic Merge, 1, 100, 7, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 2, 100, 1, 21575638, 0.00000463485730506363
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 1, 24442332, 0.00000409126278100302
Parallel Merge Sort using Bitonic Merge, 2, 100, 1, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 2, 100, 2, 15732573, 0.00000635623928246787
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 2, 17403750, 0.00000574588784729713
Parallel Merge Sort using Bitonic Merge, 2, 100, 2, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 2, 100, 3, 11915636, 0.00000839233416627394
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 3, 12387194, 0.00000807285323389806
Parallel Merge Sort using Bitonic Merge, 2, 100, 3, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 2, 100, 4, 8687457, 0.00001151084870798513
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 4, 9098274, 0.00001099109613278415
Parallel Merge Sort using Bitonic Merge, 2, 100, 4, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 2, 100, 5, 6962656, 0.00001436233560525579
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 5, 7592874, 0.00001317024270974798
Parallel Merge Sort using Bitonic Merge, 2, 100, 5, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 2, 100, 6, 6719487, 0.00001488208727096207
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 6, 6710886, 0.00001490116119384766
Parallel Merge Sort using Bitonic Merge, 2, 100, 6, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 2, 100, 7, 5231110, 0.00001911640174512286
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 7, 5417597, 0.00001845836595748551
Parallel Merge Sort using Bitonic Merge, 2, 100, 7, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 1000, 1, 50327624, 0.00001986980350920931
Parallel Merge Sort using Serial Merge Branchless, 1, 1000, 1, 44830100, 0.00002230644167866558
Parallel Merge Sort using Bitonic Merge, 1, 1000, 1, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 1000, 2, 70068560, 0.00001427173629053868
Parallel Merge Sort using Serial Merge Branchless, 1, 1000, 2, 62958628, 0.00001588344639458228
Parallel Merge Sort using Bitonic Merge, 1, 1000, 2, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 1000, 3, 65989676, 0.00001515388521511341
Parallel Merge Sort using Serial Merge Branchless, 1, 1000, 3, 61016936, 0.00001638889261812437
Parallel Merge Sort using Bitonic Merge, 1, 1000, 3, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 1000, 4, 75600288, 0.00001322746265941532
Parallel Merge Sort using Serial Merge Branchless, 1, 1000, 4, 72166280, 0.00001385688756272430
Parallel Merge Sort using Bitonic Merge, 1, 1000, 4, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 1000, 5, 55849588, 0.00001790523492672946
Parallel Merge Sort using Serial Merge Branchless, 1, 1000, 5, 53621888, 0.00001864910154836252
Parallel Merge Sort using Bitonic Merge, 1, 1000, 5, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 1000, 6, 32917156, 0.00003037929491256364
Parallel Merge Sort using Serial Merge Branchless, 1, 1000, 6, 33104216, 0.00003020763324457221
Parallel Merge Sort using Bitonic Merge, 1, 1000, 6, -2147483648, 0.00000000000000000000
Parallel Merge Sort using Serial Merge, 1, 1000, 7, 31779846, 0.00003146648305119015
