Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 100, 19972876, 0.00000500679016113281
Merge Sort using Serial Merge, 28, 100, 15709003, 0.00000636577624391066
Merge Sort using Serial Merge Branchless, 28, 100, 21183354, 0.00000472068768431200
Merge Sort using Bitonic Merge, 28, 100, 23045626, 0.00000433921832154738
Quick Sort, 32, 100, 22795130, 0.00000438690176451928
Merge Sort using Serial Merge, 32, 100, 17476266, 0.00000572204589843750
Merge Sort using Serial Merge Branchless, 32, 100, 23967452, 0.00000417232513427734
Merge Sort using Bitonic Merge, 32, 100, 26886564, 0.00000371932992493385
Quick Sort, 28, 129, 23422736, 0.00000550746926819556
Merge Sort using Serial Merge, 28, 129, 22733834, 0.00000567436200071825
Merge Sort using Serial Merge Branchless, 28, 129, 25765010, 0.00000500679016113281
Merge Sort using Bitonic Merge, 28, 129, 29893106, 0.00000431537637268775
Quick Sort, 32, 129, 24047342, 0.00000536441802978516
Merge Sort using Serial Merge, 32, 129, 24263016, 0.00000531673413206590
Merge Sort using Serial Merge Branchless, 32, 129, 26918666, 0.00000479221353089088
Merge Sort using Bitonic Merge, 32, 129, 29246768, 0.00000441074371337891
Quick Sort, 28, 130, 22814206, 0.00000569820394957787
Merge Sort using Serial Merge, 28, 130, 20498478, 0.00000634193429505103
Merge Sort using Serial Merge Branchless, 28, 130, 25841682, 0.00000503063210999244
Merge Sort using Bitonic Merge, 28, 130, 27127338, 0.00000479221353089088
Quick Sort, 32, 130, 24451100, 0.00000531673413206590
Merge Sort using Serial Merge, 32, 130, 20269870, 0.00000641345968688256
Merge Sort using Serial Merge Branchless, 32, 130, 25479418, 0.00000510215750182397
Merge Sort using Bitonic Merge, 32, 130, 27538360, 0.00000472068768431200
