Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard Merge Sort,4,1000,1,3567495,0.00028030871180817485
Branchless Merge Sort,4,1000,1,3478152,0.00028750897035934031
Bitonic Based Merge Sort,4,1000,1,3603973,0.00027747155399993062
AVX-512 Based Merge Sort,4,1000,1,3428119,0.00029170513153076172
Standard Merge Sort,4,1000,2,6685215,0.00014958382234908640
Branchless Merge Sort,4,1000,2,6506832,0.00015368461026810110
Bitonic Based Merge Sort,4,1000,2,6808935,0.00014686584472656250
AVX-512 Based Merge Sort,4,1000,2,6001293,0.00016663075075484812
Standard Merge Sort,4,1000,4,10029421,0.00009970665269065648
Branchless Merge Sort,4,1000,4,11211719,0.00008919239189708605
Bitonic Based Merge Sort,4,1000,4,11084313,0.00009021758887683973
AVX-512 Based Merge Sort,4,1000,4,10072776,0.00009927749488269910
Standard Merge Sort,4,1000,8,14023082,0.00007131099846446887
Branchless Merge Sort,4,1000,8,13357656,0.00007486343383789062
Bitonic Based Merge Sort,4,1000,8,13999679,0.00007143020775401965
AVX-512 Based Merge Sort,4,1000,8,12546528,0.00007970332808326930
Standard Merge Sort,4,1000,16,12368929,0.00008084774162853137
Branchless Merge Sort,4,1000,16,12969400,0.00007710456702625379
Bitonic Based Merge Sort,4,1000,16,12390854,0.00008070468902587891
AVX-512 Based Merge Sort,4,1000,16,11545016,0.00008661746687721461
Standard Merge Sort,4,1000,24,9020009,0.00011086463928222656
Branchless Merge Sort,4,1000,24,9135927,0.00010945797112071887
Bitonic Based Merge Sort,4,1000,24,9324820,0.00010724067396949977
AVX-512 Based Merge Sort,4,1000,24,8036604,0.00012443066225387156
Standard Merge Sort,4,1000,32,8863702,0.00011281967454124242
Branchless Merge Sort,4,1000,32,9356021,0.00010688304610084742
Bitonic Based Merge Sort,4,1000,32,8893774,0.00011243820335948840
AVX-512 Based Merge Sort,4,1000,32,8233812,0.00012145042273914441
Standard Merge Sort,4,1000,40,6374322,0.00015687942504882812
Branchless Merge Sort,4,1000,40,6359824,0.00015723705291748047
Bitonic Based Merge Sort,4,1000,40,6181730,0.00016176700592041016
AVX-512 Based Merge Sort,4,1000,40,5452104,0.00018341540999244899
Standard Merge Sort,4,1000,48,6166280,0.00016217232041526586
Branchless Merge Sort,4,1000,48,6056756,0.00016510486602783203
Bitonic Based Merge Sort,4,1000,48,5978198,0.00016727446927689016
AVX-512 Based Merge Sort,4,1000,48,5442200,0.00018374920182395726
Standard Merge Sort,4,1000,64,4826587,0.00020718574523925781
Branchless Merge Sort,4,1000,64,4925782,0.00020301342010498047
Bitonic Based Merge Sort,4,1000,64,4826031,0.00020720958127640188
AVX-512 Based Merge Sort,4,1000,64,4438886,0.00022528172121383250
Standard Merge Sort,4,1000,72,3265828,0.00030620099278166890
Branchless Merge Sort,4,1000,72,2525016,0.00039603709592483938
Bitonic Based Merge Sort,4,1000,72,3166468,0.00031580924405716360
AVX-512 Based Merge Sort,4,1000,72,2880307,0.00034718512324616313
Standard Merge Sort,4,1000,128,2341355,0.00042710304842330515
Branchless Merge Sort,4,1000,128,2550349,0.00039210318936966360
Bitonic Based Merge Sort,4,1000,128,2478756,0.00040342807187698781
AVX-512 Based Merge Sort,4,1000,128,2379882,0.00042018890962935984
Standard Merge Sort,4,1000,144,1707639,0.00058560370234772563
