Name,Entropy,A Size,B Size,Elements Per Second,Total Time
Serial Merge,28,0,1,4875737,0.00000020509719433903
Serial Merge Branchless,28,0,1,4785014,0.00000020898580999074
Bitonic Merge,28,0,1,4310781,0.00000023197651444207
AVX512 Merge,28,0,1,640984,0.00000156009912188892
AVX512 Parallel Merge,28,0,1,-2147483648,0.00000000000000000000
Serial Merge,28,1,1,8623424,0.00000023192643539005
Serial Merge Branchless,28,1,1,8724048,0.00000022925138409846
Bitonic Merge,28,1,1,8573276,0.00000023328304621373
AVX512 Merge,28,1,1,1186915,0.00000168504004705028
AVX512 Parallel Merge,28,1,1,-2147483648,0.00000000000000000000
Serial Merge,28,1,2,12081992,0.00000024830342226778
Serial Merge Branchless,28,1,2,12083965,0.00000024826289291013
Bitonic Merge,28,1,2,11938700,0.00000025128363745353
AVX512 Merge,28,1,2,1715637,0.00000174862145740917
AVX512 Parallel Merge,28,1,2,-2147483648,0.00000000000000000000
Serial Merge,28,2,2,15557796,0.00000025710582463034
Serial Merge Branchless,28,2,2,15298745,0.00000026145934839406
Bitonic Merge,28,2,2,15145993,0.00000026409625775159
AVX512 Merge,28,2,2,2302788,0.00000173702483152738
AVX512 Parallel Merge,28,2,2,-2147483648,0.00000000000000000000
Serial Merge,28,2,3,19614582,0.00000025491237920505
Serial Merge Branchless,28,2,3,19638460,0.00000025460244046371
Bitonic Merge,28,2,3,19328590,0.00000025868416742014
AVX512 Merge,28,2,3,2103743,0.00000237671611102996
AVX512 Parallel Merge,28,2,3,-2147483648,0.00000000000000000000
Serial Merge,28,3,3,21460828,0.00000027957915449406
Serial Merge Branchless,28,3,3,20932970,0.00000028662918793998
Bitonic Merge,28,3,3,21449852,0.00000027972220095762
AVX512 Merge,28,3,3,3309176,0.00000181313987468457
AVX512 Parallel Merge,28,3,3,-2147483648,0.00000000000000000000
Serial Merge,28,3,4,23918638,0.00000029265879675222
Serial Merge Branchless,28,3,4,23799206,0.00000029412746016533
Bitonic Merge,28,3,4,24263768,0.00000028849601108050
AVX512 Merge,28,3,4,3656523,0.00000191438675756217
AVX512 Parallel Merge,28,3,4,-2147483648,0.00000000000000000000
Serial Merge,28,4,4,26171870,0.00000030567170483664
Serial Merge Branchless,28,4,4,26139656,0.00000030604840617343
Bitonic Merge,28,4,4,26755360,0.00000029900550657658
AVX512 Merge,28,4,4,4340738,0.00000184300427008566
AVX512 Parallel Merge,28,4,4,-2147483648,0.00000000000000000000
Serial Merge,28,4,5,27849596,0.00000032316447118319
Serial Merge Branchless,28,4,5,28021806,0.00000032117844739332
Bitonic Merge,28,4,5,28423328,0.00000031664131938669
AVX512 Merge,28,4,5,4642884,0.00000193845039575535
AVX512 Parallel Merge,28,4,5,-2147483648,0.00000000000000000000
Serial Merge,28,5,5,30114620,0.00000033206461580448
Serial Merge Branchless,28,5,5,29638792,0.00000033739567584234
Bitonic Merge,28,5,5,28125342,0.00000035555123645281
AVX512 Merge,28,5,5,5361962,0.00000186498880339059
AVX512 Parallel Merge,28,5,5,-2147483648,0.00000000000000000000
Serial Merge,28,5,6,32135560,0.00000034229992706969
Serial Merge Branchless,28,5,6,31856206,0.00000034530162906776
Bitonic Merge,28,5,6,29413822,0.00000037397384744509
AVX512 Merge,28,5,6,5691836,0.00000193259234038123
