Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Parallel Merge Sort using Serial Merge,4,100000000,1,11280150,8.86513042449951171875
Parallel Merge Sort using Serial Merge Branchless,4,100000000,1,9325695,10.72306156158447265625
Parallel Merge Sort using Bitonic Merge,4,100000000,1,15440742,6.47637271881103515625
Parallel Merge Sort using Serial Merge,4,100000000,2,22279880,4.48835468292236328125
Parallel Merge Sort using Serial Merge Branchless,4,100000000,2,17803402,5.61690425872802734375
Parallel Merge Sort using Bitonic Merge,4,100000000,2,29556658,3.38333249092102050781
Parallel Merge Sort using Serial Merge,4,100000000,4,41390828,2.41599416732788085938
Parallel Merge Sort using Serial Merge Branchless,4,100000000,4,34774464,2.87567329406738281250
Parallel Merge Sort using Bitonic Merge,4,100000000,4,54802180,1.82474493980407714844
Parallel Merge Sort using Serial Merge,4,100000000,8,70926752,1.40990519523620605469
Parallel Merge Sort using Serial Merge Branchless,4,100000000,8,58536000,1.70835041999816894531
Parallel Merge Sort using Bitonic Merge,4,100000000,8,85377776,1.17126500606536865234
Parallel Merge Sort using Serial Merge,4,100000000,16,129240504,0.77375125885009765625
Parallel Merge Sort using Serial Merge Branchless,4,100000000,16,107843480,0.92726975679397583008
Parallel Merge Sort using Bitonic Merge,4,100000000,16,142842624,0.70007115602493286133
Parallel Merge Sort using Serial Merge,4,100000000,24,118168512,0.84624910354614257812
Parallel Merge Sort using Serial Merge Branchless,4,100000000,24,105910440,0.94419395923614501953
Parallel Merge Sort using Bitonic Merge,4,100000000,24,133077344,0.75144273042678833008
Parallel Merge Sort using Serial Merge,4,100000000,32,149079072,0.67078495025634765625
Parallel Merge Sort using Serial Merge Branchless,4,100000000,32,145297760,0.68824183940887451172
Parallel Merge Sort using Bitonic Merge,4,100000000,32,153594160,0.65106642246246337891
Parallel Merge Sort using Serial Merge,4,100000000,40,117596856,0.85036289691925048828
Parallel Merge Sort using Serial Merge Branchless,4,100000000,40,109034936,0.91713726520538330078
Parallel Merge Sort using Bitonic Merge,4,100000000,40,136169616,0.73437821865081787109
Parallel Merge Sort using Serial Merge,4,100000000,48,130472592,0.76644450426101684570
Parallel Merge Sort using Serial Merge Branchless,4,100000000,48,117461552,0.85134238004684448242
Parallel Merge Sort using Bitonic Merge,4,100000000,48,144490896,0.69208514690399169922
Parallel Merge Sort using Serial Merge,4,100000000,64,170869872,0.58524066209793090820
Parallel Merge Sort using Serial Merge Branchless,4,100000000,64,157745744,0.63393151760101318359
Parallel Merge Sort using Bitonic Merge,4,100000000,64,165835392,0.60300761461257934570
Parallel Merge Sort using Serial Merge,4,100000000,72,108464848,0.92195767164230346680
Parallel Merge Sort using Serial Merge Branchless,4,100000000,72,88289808,1.13263356685638427734
Parallel Merge Sort using Bitonic Merge,4,100000000,72,121321848,0.82425385713577270508
Parallel Merge Sort using Serial Merge,4,100000000,128,118526264,0.84369486570358276367
Parallel Merge Sort using Serial Merge Branchless,4,100000000,128,103833624,0.96307915449142456055
Parallel Merge Sort using Bitonic Merge,4,100000000,128,120463624,0.83012610673904418945
Parallel Merge Sort using Serial Merge,4,100000000,144,79360480,1.26007306575775146484
Parallel Merge Sort using Serial Merge Branchless,4,100000000,144,71753080,1.39366841316223144531
Parallel Merge Sort using Bitonic Merge,4,100000000,144,102215032,0.97832965850830078125
Parallel Merge Sort using Serial Merge,4,100000000,180,70658920,1.41524946689605712891
Parallel Merge Sort using Serial Merge Branchless,4,100000000,180,57325412,1.74442708492279052734
Parallel Merge Sort using Bitonic Merge,4,100000000,180,78115496,1.28015577793121337891
Parallel Merge Sort using Serial Merge,4,100000000,256,94920856,1.05350923538208007812
Parallel Merge Sort using Serial Merge Branchless,4,100000000,256,91476048,1.09318232536315917969
Parallel Merge Sort using Bitonic Merge,4,100000000,256,94819480,1.05463564395904541016
Parallel Merge Sort using Serial Merge,4,100000000,270,49156344,2.03432536125183105469
Parallel Merge Sort using Serial Merge Branchless,4,100000000,270,42469140,2.35465097427368164062
Parallel Merge Sort using Bitonic Merge,4,100000000,270,57673204,1.73390746116638183594
Parallel Merge Sort using Serial Merge,8,100000000,1,10672464,9.36990737915039062500
Parallel Merge Sort using Serial Merge Branchless,8,100000000,1,8830631,11.32421875000000000000
Parallel Merge Sort using Bitonic Merge,8,100000000,1,14422734,6.93349838256835937500
Parallel Merge Sort using Serial Merge,8,100000000,2,20808106,4.80581951141357421875
Parallel Merge Sort using Serial Merge Branchless,8,100000000,2,17175628,5.82220363616943359375
Parallel Merge Sort using Bitonic Merge,8,100000000,2,27460488,3.64159584045410156250
Parallel Merge Sort using Serial Merge,8,100000000,4,39617688,2.52412509918212890625
Parallel Merge Sort using Serial Merge Branchless,8,100000000,4,32155394,3.10989809036254882812
Parallel Merge Sort using Bitonic Merge,8,100000000,4,52546704,1.90306890010833740234
Parallel Merge Sort using Serial Merge,8,100000000,8,67536048,1.48069071769714355469
Parallel Merge Sort using Serial Merge Branchless,8,100000000,8,54595816,1.83164215087890625000
Parallel Merge Sort using Bitonic Merge,8,100000000,8,81228688,1.23109209537506103516
Parallel Merge Sort using Serial Merge,8,100000000,16,122005608,0.81963443756103515625
Parallel Merge Sort using Serial Merge Branchless,8,100000000,16,104044616,0.96112614870071411133
Parallel Merge Sort using Bitonic Merge,8,100000000,16,132878064,0.75256967544555664062
Parallel Merge Sort using Serial Merge,8,100000000,24,109579160,0.91258227825164794922
Parallel Merge Sort using Serial Merge Branchless,8,100000000,24,97335152,1.02737808227539062500
Parallel Merge Sort using Bitonic Merge,8,100000000,24,126323976,0.79161536693572998047
Parallel Merge Sort using Serial Merge,8,100000000,32,148328576,0.67417889833450317383
Parallel Merge Sort using Serial Merge Branchless,8,100000000,32,142476032,0.70187246799468994141
Parallel Merge Sort using Bitonic Merge,8,100000000,32,152300320,0.65659743547439575195
Parallel Merge Sort using Serial Merge,8,100000000,40,117562824,0.85060900449752807617
Parallel Merge Sort using Serial Merge Branchless,8,100000000,40,103456448,0.96659028530120849609
Parallel Merge Sort using Bitonic Merge,8,100000000,40,134081008,0.74581778049468994141
Parallel Merge Sort using Serial Merge,8,100000000,48,131806216,0.75868958234786987305
Parallel Merge Sort using Serial Merge Branchless,8,100000000,48,113768952,0.87897443771362304688
Parallel Merge Sort using Bitonic Merge,8,100000000,48,145420128,0.68766272068023681641
Parallel Merge Sort using Serial Merge,8,100000000,64,170394640,0.58687293529510498047
Parallel Merge Sort using Serial Merge Branchless,8,100000000,64,152847856,0.65424537658691406250
Parallel Merge Sort using Bitonic Merge,8,100000000,64,163622464,0.61116302013397216797
Parallel Merge Sort using Serial Merge,8,100000000,72,103136024,0.96959334611892700195
Parallel Merge Sort using Serial Merge Branchless,8,100000000,72,89059832,1.12284064292907714844
Parallel Merge Sort using Bitonic Merge,8,100000000,72,121657136,0.82198220491409301758
Parallel Merge Sort using Serial Merge,8,100000000,128,96753816,1.03355097770690917969
Parallel Merge Sort using Serial Merge Branchless,8,100000000,128,95311328,1.04919326305389404297
Parallel Merge Sort using Bitonic Merge,8,100000000,128,110604208,0.90412473678588867188
Parallel Merge Sort using Serial Merge,8,100000000,144,79410048,1.25928652286529541016
