Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 6, 188001, 0.00053191184997558594
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 125803, 0.00079488754272460938
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 389082, 0.00025701522827148438
Parallel Merge Sort using Serial Merge, 28, 100, 8, 251306, 0.00039792060852050781
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 286496, 0.00034904479980468750
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 285715, 0.00034999847412109375
Parallel Merge Sort using Serial Merge, 28, 100, 16, 107518, 0.00093007087707519531
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 16, 184852, 0.00054097175598144531
Parallel Merge Sort using Bitonic Merge, 28, 100, 16, 176676, 0.00056600570678710938
Parallel Merge Sort using Serial Merge, 28, 100, 32, 57868, 0.00172805786132812500
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 32, 85685, 0.00116705894470214844
Parallel Merge Sort using Bitonic Merge, 28, 100, 32, 109769, 0.00091099739074707031
Parallel Merge Sort using Serial Merge, 28, 100, 36, 79618, 0.00125598907470703125
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 36, 6897, 0.01449704170227050781
Parallel Merge Sort using Bitonic Merge, 28, 100, 36, 54113, 0.00184798240661621094
Parallel Merge Sort using Serial Merge, 28, 100, 68, 11704, 0.00854396820068359375
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 68, 21176, 0.00472211837768554688
Parallel Merge Sort using Bitonic Merge, 28, 100, 68, 34529, 0.00289607048034667969
Parallel Merge Sort using Serial Merge, 28, 100, 72, 46727, 0.00214004516601562500
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 72, 42158, 0.00237202644348144531
Parallel Merge Sort using Bitonic Merge, 28, 100, 72, 50784, 0.00196909904479980469
Parallel Merge Sort using Serial Merge, 32, 100, 6, 679789, 0.00014710426330566406
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 180866, 0.00055289268493652344
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 734554, 0.00013613700866699219
Parallel Merge Sort using Serial Merge, 32, 100, 8, 907858, 0.00011014938354492188
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 909827, 0.00010991096496582031
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 915786, 0.00010919570922851562
Parallel Merge Sort using Serial Merge, 32, 100, 16, 368892, 0.00027108192443847656
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 16, 406424, 0.00024604797363281250
Parallel Merge Sort using Bitonic Merge, 32, 100, 16, 391991, 0.00025510787963867188
Parallel Merge Sort using Serial Merge, 32, 100, 32, 149743, 0.00066781044006347656
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 32, 166111, 0.00060200691223144531
Parallel Merge Sort using Bitonic Merge, 32, 100, 32, 169193, 0.00059103965759277344
Parallel Merge Sort using Serial Merge, 32, 100, 36, 109655, 0.00091195106506347656
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 36, 113359, 0.00088214874267578125
Parallel Merge Sort using Bitonic Merge, 32, 100, 36, 107518, 0.00093007087707519531
Parallel Merge Sort using Serial Merge, 32, 100, 68, 39888, 0.00250697135925292969
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 68, 43649, 0.00229096412658691406
Parallel Merge Sort using Bitonic Merge, 32, 100, 68, 45959, 0.00217580795288085938
Parallel Merge Sort using Serial Merge, 32, 100, 72, 52057, 0.00192093849182128906
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 72, 44758, 0.00223422050476074219
Parallel Merge Sort using Bitonic Merge, 32, 100, 72, 52579, 0.00190186500549316406
Parallel Merge Sort using Serial Merge, 28, 1000, 6, 1661110, 0.00060200691223144531
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 6, 4002198, 0.00024986267089843750
Parallel Merge Sort using Bitonic Merge, 28, 1000, 6, 4718002, 0.00021195411682128906
Parallel Merge Sort using Serial Merge, 28, 1000, 8, 7037423, 0.00014209747314453125
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 8, 6842257, 0.00014615058898925781
Parallel Merge Sort using Bitonic Merge, 28, 1000, 8, 6944212, 0.00014400482177734375
Parallel Merge Sort using Serial Merge, 28, 1000, 16, 159770, 0.00625896453857421875
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 16, 2786913, 0.00035881996154785156
Parallel Merge Sort using Bitonic Merge, 28, 1000, 16, 2792479, 0.00035810470581054688
Parallel Merge Sort using Serial Merge, 28, 1000, 32, 1118481, 0.00089406967163085938
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 32, 1174875, 0.00085115432739257812
Parallel Merge Sort using Bitonic Merge, 28, 1000, 32, 1134822, 0.00088119506835937500
Parallel Merge Sort using Serial Merge, 28, 1000, 36, 478692, 0.00208902359008789062
