Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard,1,1048576,2,9458489,0.11086082458496093750
Bitonic,1,1048576,2,10728198,0.09774017333984375000
AVX-512 Optimized,1,1048576,2,8794123,0.11923599243164062500
Standard,1,1048576,4,20631929,0.05082297325134277344
Bitonic,1,1048576,4,22110624,0.04742407798767089844
AVX-512 Optimized,1,1048576,4,21230089,0.04939103126525878906
Standard,1,1048576,8,41417937,0.02531695365905761719
Bitonic,1,1048576,8,43505816,0.02410197257995605469
AVX-512 Optimized,1,1048576,8,42067649,0.02492594718933105469
Standard,1,1048576,16,86082607,0.01218104362487792969
Bitonic,1,1048576,16,91788511,0.01142382621765136719
AVX-512 Optimized,1,1048576,16,78240349,0.01340198516845703125
Standard,1,1048576,32,150334866,0.00697493553161621094
Bitonic,1,1048576,32,162169856,0.00646591186523437500
AVX-512 Optimized,1,1048576,32,126975387,0.00825810432434082031
Standard,1,1048576,64,275947202,0.00379991531372070312
Bitonic,1,1048576,64,260054784,0.00403213500976562500
AVX-512 Optimized,1,1048576,64,217681969,0.00481700897216796875
Standard,1,1048576,128,241664185,0.00433897972106933594
Bitonic,1,1048576,128,272291141,0.00385093688964843750
AVX-512 Optimized,1,1048576,128,177240529,0.00591611862182617188
Standard,1,1048576,256,274072818,0.00382590293884277344
Bitonic,1,1048576,256,396149028,0.00264692306518554688
AVX-512 Optimized,1,1048576,256,200531028,0.00522899627685546875
Standard,4,1048576,2,6140713,0.17075800895690917969
Bitonic,4,1048576,2,10327349,0.10153388977050781250
AVX-512 Optimized,4,1048576,2,13419888,0.07813596725463867188
Standard,4,1048576,4,19677180,0.05328893661499023438
Bitonic,4,1048576,4,20981244,0.04997682571411132812
AVX-512 Optimized,4,1048576,4,20753627,0.05052495002746582031
Standard,4,1048576,8,39845318,0.02631616592407226562
Bitonic,4,1048576,8,42126882,0.02489089965820312500
AVX-512 Optimized,4,1048576,8,42027047,0.02495002746582031250
Standard,4,1048576,16,79258362,0.01322984695434570312
Bitonic,4,1048576,16,88847629,0.01180195808410644531
AVX-512 Optimized,4,1048576,16,78328136,0.01338696479797363281
Standard,4,1048576,32,151005888,0.00694394111633300781
Bitonic,4,1048576,32,157562659,0.00665497779846191406
AVX-512 Optimized,4,1048576,32,126653607,0.00827908515930175781
Standard,4,1048576,64,326967995,0.00320696830749511719
Bitonic,4,1048576,64,351871870,0.00297999382019042969
AVX-512 Optimized,4,1048576,64,249068213,0.00420999526977539062
Standard,4,1048576,128,301918480,0.00347304344177246094
Bitonic,4,1048576,128,323933601,0.00323700904846191406
AVX-512 Optimized,4,1048576,128,219408656,0.00477910041809082031
Standard,4,1048576,256,359964520,0.00291299819946289062
Bitonic,4,1048576,256,398698804,0.00262999534606933594
AVX-512 Optimized,4,1048576,256,201884163,0.00519394874572753906
Standard,7,1048576,2,5875366,0.17846989631652832031
Bitonic,7,1048576,2,10621812,0.09871912002563476562
AVX-512 Optimized,7,1048576,2,8516067,0.12312912940979003906
Standard,7,1048576,4,20178135,0.05196595191955566406
Bitonic,7,1048576,4,21380773,0.04904294013977050781
AVX-512 Optimized,7,1048576,4,20700293,0.05065512657165527344
Standard,7,1048576,8,38911123,0.02694797515869140625
Bitonic,7,1048576,8,41329585,0.02537107467651367188
AVX-512 Optimized,7,1048576,8,42023835,0.02495193481445312500
Standard,7,1048576,16,81183713,0.01291608810424804688
Bitonic,7,1048576,16,86373387,0.01214003562927246094
AVX-512 Optimized,7,1048576,16,77967106,0.01344895362854003906
Standard,7,1048576,32,147664736,0.00710105895996093750
Bitonic,7,1048576,32,154225427,0.00679898262023925781
AVX-512 Optimized,7,1048576,32,127254608,0.00823998451232910156
Standard,7,1048576,64,333817572,0.00314116477966308594
Bitonic,7,1048576,64,350441953,0.00299215316772460938
AVX-512 Optimized,7,1048576,64,249960017,0.00419497489929199219
Standard,7,1048576,128,298395176,0.00351405143737792969
Bitonic,7,1048576,128,322036062,0.00325608253479003906
AVX-512 Optimized,7,1048576,128,220475562,0.00475597381591796875
Standard,7,1048576,256,346876450,0.00302290916442871094
Bitonic,7,1048576,256,398229492,0.00263309478759765625
AVX-512 Optimized,7,1048576,256,202274134,0.00518393516540527344
Standard,10,1048576,2,5891240,0.17798900604248046875
Bitonic,10,1048576,2,10369009,0.10112595558166503906
AVX-512 Optimized,10,1048576,2,12269349,0.08546304702758789062
Standard,10,1048576,4,19647731,0.05336880683898925781
Bitonic,10,1048576,4,20936797,0.05008292198181152344
AVX-512 Optimized,10,1048576,4,24313644,0.04312705993652343750
Standard,10,1048576,8,38973535,0.02690482139587402344
Bitonic,10,1048576,8,41318325,0.02537798881530761719
AVX-512 Optimized,10,1048576,8,41917695,0.02501511573791503906
Standard,10,1048576,16,79612738,0.01317095756530761719
Bitonic,10,1048576,16,86536538,0.01211714744567871094
AVX-512 Optimized,10,1048576,16,78106956,0.01342487335205078125
Standard,10,1048576,32,146041723,0.00717997550964355469
Bitonic,10,1048576,32,153589890,0.00682711601257324219
AVX-512 Optimized,10,1048576,32,126902112,0.00826287269592285156
Standard,10,1048576,64,317182064,0.00330591201782226562
Bitonic,10,1048576,64,341781668,0.00306797027587890625
AVX-512 Optimized,10,1048576,64,249903205,0.00419592857360839844
Standard,10,1048576,128,294715976,0.00355792045593261719
Bitonic,10,1048576,128,318514376,0.00329208374023437500
AVX-512 Optimized,10,1048576,128,219649728,0.00477385520935058594
Standard,10,1048576,256,340880988,0.00307607650756835938
Bitonic,10,1048576,256,389379947,0.00269293785095214844
AVX-512 Optimized,10,1048576,256,202693635,0.00517320632934570312
Standard,13,1048576,2,5780240,0.18140697479248046875
Bitonic,13,1048576,2,10370769,0.10110878944396972656
AVX-512 Optimized,13,1048576,2,8796919,0.11919808387756347656
Standard,13,1048576,4,20132413,0.05208396911621093750
Bitonic,13,1048576,4,21384620,0.04903411865234375000
AVX-512 Optimized,13,1048576,4,21180705,0.04950618743896484375
Standard,13,1048576,8,39971703,0.02623295783996582031
Bitonic,13,1048576,8,42226786,0.02483201026916503906
AVX-512 Optimized,13,1048576,8,42080931,0.02491807937622070312
Standard,13,1048576,16,82436065,0.01271986961364746094
Bitonic,13,1048576,16,88427829,0.01185798645019531250
AVX-512 Optimized,13,1048576,16,78357442,0.01338195800781250000
Standard,13,1048576,32,148673061,0.00705289840698242188
Bitonic,13,1048576,32,155688573,0.00673508644104003906
AVX-512 Optimized,13,1048576,32,126821607,0.00826811790466308594
Standard,13,1048576,64,321447632,0.00326204299926757812
Bitonic,13,1048576,64,346302874,0.00302791595458984375
AVX-512 Optimized,13,1048576,64,243969962,0.00429797172546386719
Standard,13,1048576,128,302001408,0.00347208976745605469
Bitonic,13,1048576,128,322130411,0.00325512886047363281
AVX-512 Optimized,13,1048576,128,220796551,0.00474905967712402344
Standard,13,1048576,256,344674491,0.00304222106933593750
Bitonic,13,1048576,256,390833245,0.00268292427062988281
AVX-512 Optimized,13,1048576,256,201182311,0.00521206855773925781
Standard,16,1048576,2,5879214,0.17835307121276855469
Bitonic,16,1048576,2,10659941,0.09836602210998535156
AVX-512 Optimized,16,1048576,2,8713661,0.12033700942993164062
Standard,16,1048576,4,20702339,0.05065011978149414062
Bitonic,16,1048576,4,21720893,0.04827499389648437500
AVX-512 Optimized,16,1048576,4,20895417,0.05018210411071777344
Standard,16,1048576,8,41123608,0.02549815177917480469
Bitonic,16,1048576,8,43008053,0.02438092231750488281
AVX-512 Optimized,16,1048576,8,41898128,0.02502679824829101562
Standard,16,1048576,16,86565494,0.01211309432983398438
Bitonic,16,1048576,16,90386915,0.01160097122192382812
AVX-512 Optimized,16,1048576,16,78286308,0.01339411735534667969
Standard,16,1048576,32,153815497,0.00681710243225097656
Bitonic,16,1048576,32,160091966,0.00654983520507812500
AVX-512 Optimized,16,1048576,32,127100150,0.00824999809265136719
Standard,16,1048576,64,336499350,0.00311613082885742188
Bitonic,16,1048576,64,353996016,0.00296211242675781250
AVX-512 Optimized,16,1048576,64,250801009,0.00418090820312500000
Standard,16,1048576,128,309394759,0.00338912010192871094
Bitonic,16,1048576,128,326652295,0.00321006774902343750
AVX-512 Optimized,16,1048576,128,219638759,0.00477409362792968750
Standard,16,1048576,256,355311561,0.00295114517211914062
Bitonic,16,1048576,256,403453491,0.00259900093078613281
AVX-512 Optimized,16,1048576,256,201847102,0.00519490242004394531
Standard,19,1048576,2,5870597,0.17861485481262207031
Bitonic,19,1048576,2,10747336,0.09756612777709960938
AVX-512 Optimized,19,1048576,2,10821565,0.09689688682556152344
Standard,19,1048576,4,20888370,0.05019903182983398438
Bitonic,19,1048576,4,22063261,0.04752588272094726562
AVX-512 Optimized,19,1048576,4,20937196,0.05008196830749511719
Standard,19,1048576,8,41457369,0.02529287338256835938
Bitonic,19,1048576,8,43306187,0.02421307563781738281
AVX-512 Optimized,19,1048576,8,41276057,0.02540397644042968750
Standard,19,1048576,16,87323468,0.01200795173645019531
Bitonic,19,1048576,16,91706211,0.01143407821655273438
AVX-512 Optimized,19,1048576,16,78124993,0.01342177391052246094
Standard,19,1048576,32,154975387,0.00676608085632324219
Bitonic,19,1048576,32,161770203,0.00648188591003417969
AVX-512 Optimized,19,1048576,32,126657254,0.00827884674072265625
Standard,19,1048576,64,340327053,0.00308108329772949219
Bitonic,19,1048576,64,359728980,0.00291490554809570312
AVX-512 Optimized,19,1048576,64,249492087,0.00420284271240234375
Standard,19,1048576,128,312272544,0.00335788726806640625
Bitonic,19,1048576,128,325227132,0.00322413444519042969
AVX-512 Optimized,19,1048576,128,220376134,0.00475811958312988281
Standard,19,1048576,256,357042256,0.00293684005737304688
Bitonic,19,1048576,256,403935204,0.00259590148925781250
AVX-512 Optimized,19,1048576,256,201412644,0.00520610809326171875
Standard,22,1048576,2,5893553,0.17791914939880371094
Bitonic,22,1048576,2,10801711,0.09707498550415039062
AVX-512 Optimized,22,1048576,2,8967004,0.11693716049194335938
Standard,22,1048576,4,20949263,0.05005311965942382812
Bitonic,22,1048576,4,22075332,0.04749989509582519531
AVX-512 Optimized,22,1048576,4,20737676,0.05056381225585937500
Standard,22,1048576,8,41600500,0.02520585060119628906
Bitonic,22,1048576,8,43690795,0.02399992942810058594
