Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard,28,1048576,2,24191941,0.04334402084350585938
Bitonic,28,1048576,2,34035865,0.03080797195434570312
AVX-512 OLD,28,1048576,2,42591966,0.02461910247802734375
haichuanwang,28,1048576,2,104439374,0.01004004478454589844
Standard,28,1048576,4,50793381,0.02064394950866699219
Bitonic,28,1048576,4,70030357,0.01497316360473632812
AVX-512 OLD,28,1048576,4,88078956,0.01190495491027832031
haichuanwang,28,1048576,4,223523404,0.00469112396240234375
Standard,28,1048576,8,91179569,0.01150012016296386719
Bitonic,28,1048576,8,122269850,0.00857591629028320312
AVX-512 OLD,28,1048576,8,158757048,0.00660490989685058594
haichuanwang,28,1048576,8,344135094,0.00304698944091796875
Standard,28,1048576,16,153098009,0.00684905052185058594
Bitonic,28,1048576,16,184450868,0.00568485260009765625
AVX-512 OLD,28,1048576,16,287510394,0.00364708900451660156
haichuanwang,28,1048576,16,493663319,0.00212407112121582031
Standard,28,1048576,32,173863318,0.00603103637695312500
Bitonic,28,1048576,32,262272437,0.00399804115295410156
AVX-512 OLD,28,1048576,32,332354455,0.00315499305725097656
haichuanwang,28,1048576,32,529056479,0.00198197364807128906
Standard,28,1048576,64,206986375,0.00506591796875000000
Bitonic,28,1048576,64,229603054,0.00456690788269042969
AVX-512 OLD,28,1048576,64,308591531,0.00339794158935546875
haichuanwang,28,1048576,64,48547310,0.02159905433654785156
