Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Parallel Merge Sort using Serial Merge,28,128,1,6093881,0.00002100467645504978
Parallel Merge Sort V2 using Serial Merge,28,128,1,6093881,0.00002100467645504978
Parallel Merge Sort using Serial Merge Branchless,28,128,1,-2147483648,0.00000000000000000000
Parallel Merge Sort using Bitonic Merge,28,128,1,-2147483648,0.00000000000000000000
Parallel Merge Sort using Serial Merge,28,128,2,6476126,0.00001976490057131741
Parallel Merge Sort V2 using Serial Merge,28,128,2,6476126,0.00001976490057131741
Parallel Merge Sort using Serial Merge Branchless,28,128,2,-2147483648,0.00000000000000000000
Parallel Merge Sort using Bitonic Merge,28,128,2,-2147483648,0.00000000000000000000
Parallel Merge Sort using Serial Merge,28,128,3,6073200,0.00002107620275637601
Parallel Merge Sort V2 using Serial Merge,28,128,3,6073200,0.00002107620275637601
Parallel Merge Sort using Serial Merge Branchless,28,128,3,-2147483648,0.00000000000000000000
Parallel Merge Sort using Bitonic Merge,28,128,3,-2147483648,0.00000000000000000000
Parallel Merge Sort using Serial Merge,28,128,4,103147,0.00124094483908265829
Parallel Merge Sort V2 using Serial Merge,28,128,4,103147,0.00124094483908265829
Parallel Merge Sort using Serial Merge Branchless,28,128,4,-2147483648,0.00000000000000000000
Parallel Merge Sort using Bitonic Merge,28,128,4,-2147483648,0.00000000000000000000
Parallel Merge Sort using Serial Merge,28,128,5,2040558,0.00006272792961681262
Parallel Merge Sort V2 using Serial Merge,28,128,5,2040558,0.00006272792961681262
Parallel Merge Sort using Serial Merge Branchless,28,128,5,-2147483648,0.00000000000000000000
Parallel Merge Sort using Bitonic Merge,28,128,5,-2147483648,0.00000000000000000000
Parallel Merge Sort using Serial Merge,28,128,6,1928415,0.00006637573096668348
Parallel Merge Sort V2 using Serial Merge,28,128,6,1928415,0.00006637573096668348
Parallel Merge Sort using Serial Merge Branchless,28,128,6,-2147483648,0.00000000000000000000
Parallel Merge Sort using Bitonic Merge,28,128,6,-2147483648,0.00000000000000000000
Parallel Merge Sort using Serial Merge,28,128,7,1542289,0.00008299350884044543
Parallel Merge Sort V2 using Serial Merge,28,128,7,1542289,0.00008299350884044543
Parallel Merge Sort using Serial Merge Branchless,28,128,7,-2147483648,0.00000000000000000000
Parallel Merge Sort using Bitonic Merge,28,128,7,-2147483648,0.00000000000000000000
Parallel Merge Sort using Serial Merge,28,128,8,1552996,0.00008242130570579320
Parallel Merge Sort V2 using Serial Merge,28,128,8,1552996,0.00008242130570579320
Parallel Merge Sort using Serial Merge Branchless,28,128,8,-2147483648,0.00000000000000000000
Parallel Merge Sort using Bitonic Merge,28,128,8,-2147483648,0.00000000000000000000
Parallel Merge Sort using Serial Merge,28,128,9,917884,0.00013945103273727000
Parallel Merge Sort V2 using Serial Merge,28,128,9,917884,0.00013945103273727000
