Name,Entropy,A Size,B Size,Elements Per Second,Total Time
Standard,4,500000,500000,328836064,0.00304102897644042969
Bitonic,4,500000,500000,931860475,0.00107312202453613281
AVX-512 MP,4,500000,500000,642313016,0.00155687332153320312
Standard,7,500000,500000,321131919,0.00311398506164550781
Bitonic,7,500000,500000,789144684,0.00126719474792480469
AVX-512 MP,7,500000,500000,741829501,0.00134801864624023438
Standard,10,500000,500000,324134775,0.00308513641357421875
Bitonic,10,500000,500000,783689088,0.00127601623535156250
AVX-512 MP,10,500000,500000,746317437,0.00133991241455078125
Standard,13,500000,500000,325543619,0.00307178497314453125
Bitonic,13,500000,500000,785597302,0.00127291679382324219
AVX-512 MP,13,500000,500000,722035462,0.00138497352600097656
Standard,16,500000,500000,324059646,0.00308585166931152344
Bitonic,16,500000,500000,737395218,0.00135612487792968750
AVX-512 MP,16,500000,500000,724655148,0.00137996673583984375
Standard,19,500000,500000,350255031,0.00285506248474121094
Bitonic,19,500000,500000,733141758,0.00136399269104003906
AVX-512 MP,19,500000,500000,750188517,0.00133299827575683594
Standard,22,500000,500000,353591637,0.00282812118530273438
Bitonic,22,500000,500000,741174059,0.00134921073913574219
AVX-512 MP,22,500000,500000,804431146,0.00124311447143554688
Standard,25,500000,500000,350752968,0.00285100936889648438
Bitonic,25,500000,500000,740650538,0.00135016441345214844
AVX-512 MP,25,500000,500000,804431146,0.00124311447143554688
Standard,28,500000,500000,352107454,0.00284004211425781250
Bitonic,28,500000,500000,740650538,0.00135016441345214844
AVX-512 MP,28,500000,500000,801204202,0.00124812126159667969
Standard,31,500000,500000,355630320,0.00281190872192382812
Bitonic,31,500000,500000,743539088,0.00134491920471191406
AVX-512 MP,31,500000,500000,801970172,0.00124692916870117188
