Name,Entropy,A Size,B Size,Number of Threads,Elements Per Second,Total Time
Standard,28,524288,524288,64,2681735677,0.00039100646972656250
Bitonic,28,524288,524288,64,3590242049,0.00029206275939941406
AVX-512 MP,28,524288,524288,64,4354501496,0.00024080276489257812
