Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard Merge Sort,4,16384,2,2816602,0.00581693649291992188
Branchless Merge Sort,4,16384,2,2801560,0.00584816932678222656
Bitonic Based Merge Sort,4,16384,2,3534225,0.00463581085205078125
AVX-512 Based Merge Sort,4,16384,2,18597964,0.00088095664978027344
Standard Merge Sort,4,16384,4,5663382,0.00289297103881835938
Branchless Merge Sort,4,16384,4,5675074,0.00288701057434082031
Bitonic Based Merge Sort,4,16384,4,7074272,0.00231599807739257812
AVX-512 Based Merge Sort,4,16384,4,32833004,0.00049901008605957031
Standard Merge Sort,4,16384,8,10974046,0.00149297714233398438
Branchless Merge Sort,4,16384,8,10849302,0.00151014328002929688
Bitonic Based Merge Sort,4,16384,8,13551465,0.00120902061462402344
AVX-512 Based Merge Sort,4,16384,8,48190376,0.00033998489379882812
Standard Merge Sort,4,16384,16,20761172,0.00078916549682617188
Branchless Merge Sort,4,16384,16,20099292,0.00081515312194824219
Bitonic Based Merge Sort,4,16384,16,23302638,0.00070309638977050781
AVX-512 Based Merge Sort,4,16384,16,58286240,0.00028109550476074219
Standard Merge Sort,4,16384,32,52178796,0.00031399726867675781
Branchless Merge Sort,4,16384,32,56512728,0.00028991699218750000
Bitonic Based Merge Sort,4,16384,32,59138964,0.00027704238891601562
AVX-512 Based Merge Sort,4,16384,32,93115824,0.00017595291137695312
Standard Merge Sort,4,16384,64,39111824,0.00041890144348144531
Branchless Merge Sort,4,16384,64,44768388,0.00036597251892089844
Bitonic Based Merge Sort,4,16384,64,46151428,0.00035500526428222656
AVX-512 Based Merge Sort,4,16384,64,53897628,0.00030398368835449219
Standard Merge Sort,4,16384,128,22694676,0.00072193145751953125
Branchless Merge Sort,4,16384,128,24630636,0.00066518783569335938
Bitonic Based Merge Sort,4,16384,128,24086742,0.00068020820617675781
AVX-512 Based Merge Sort,4,16384,128,25125952,0.00065207481384277344
Standard Merge Sort,4,16384,256,4423526,0.00370383262634277344
Branchless Merge Sort,4,16384,256,7220708,0.00226902961730957031
Bitonic Based Merge Sort,4,16384,256,6535376,0.00250697135925292969
AVX-512 Based Merge Sort,4,16384,256,6440438,0.00254392623901367188
Standard Merge Sort,8,16384,2,2732928,0.00599503517150878906
Branchless Merge Sort,8,16384,2,2711683,0.00604200363159179688
Bitonic Based Merge Sort,8,16384,2,3421943,0.00478792190551757812
AVX-512 Based Merge Sort,8,16384,2,16992946,0.00096416473388671875
Standard Merge Sort,8,16384,4,5441403,0.00301098823547363281
Branchless Merge Sort,8,16384,4,5326678,0.00307583808898925781
Bitonic Based Merge Sort,8,16384,4,6742492,0.00242996215820312500
AVX-512 Based Merge Sort,8,16384,4,30746970,0.00053286552429199219
Standard Merge Sort,8,16384,8,10590149,0.00154709815979003906
Branchless Merge Sort,8,16384,8,10291969,0.00159192085266113281
Bitonic Based Merge Sort,8,16384,8,12583680,0.00130200386047363281
AVX-512 Based Merge Sort,8,16384,8,47068136,0.00034809112548828125
Standard Merge Sort,8,16384,16,19232990,0.00085186958312988281
Branchless Merge Sort,8,16384,16,19232990,0.00085186958312988281
Bitonic Based Merge Sort,8,16384,16,24754854,0.00066184997558593750
AVX-512 Based Merge Sort,8,16384,16,98170680,0.00016689300537109375
Standard Merge Sort,8,16384,32,55914952,0.00029301643371582031
Branchless Merge Sort,8,16384,32,55914952,0.00029301643371582031
Bitonic Based Merge Sort,8,16384,32,53353632,0.00030708312988281250
AVX-512 Based Merge Sort,8,16384,32,89130320,0.00018382072448730469
Standard Merge Sort,8,16384,64,57123424,0.00028681755065917969
Branchless Merge Sort,8,16384,64,46182444,0.00035476684570312500
Bitonic Based Merge Sort,8,16384,64,59548940,0.00027513504028320312
AVX-512 Based Merge Sort,8,16384,64,68039088,0.00024080276489257812
Standard Merge Sort,8,16384,128,35605948,0.00046014785766601562
Branchless Merge Sort,8,16384,128,38177488,0.00042915344238281250
Bitonic Based Merge Sort,8,16384,128,38455220,0.00042605400085449219
AVX-512 Based Merge Sort,8,16384,128,40257456,0.00040698051452636719
Standard Merge Sort,8,16384,256,9599033,0.00170683860778808594
Branchless Merge Sort,8,16384,256,6815380,0.00240397453308105469
Bitonic Based Merge Sort,8,16384,256,6255755,0.00261902809143066406
AVX-512 Based Merge Sort,8,16384,256,7271902,0.00225305557250976562
Standard Merge Sort,12,16384,2,2729237,0.00600314140319824219
Branchless Merge Sort,12,16384,2,2709010,0.00604796409606933594
Bitonic Based Merge Sort,12,16384,2,3375385,0.00485396385192871094
AVX-512 Based Merge Sort,12,16384,2,16550934,0.00098991394042968750
Standard Merge Sort,12,16384,4,5419944,0.00302290916442871094
Branchless Merge Sort,12,16384,4,5361170,0.00305604934692382812
Bitonic Based Merge Sort,12,16384,4,6706302,0.00244307518005371094
AVX-512 Based Merge Sort,12,16384,4,28692892,0.00057101249694824219
Standard Merge Sort,12,16384,8,10502747,0.00155997276306152344
Branchless Merge Sort,12,16384,8,10164100,0.00161194801330566406
Bitonic Based Merge Sort,12,16384,8,12422176,0.00131893157958984375
AVX-512 Based Merge Sort,12,16384,8,46027780,0.00035595893859863281
Standard Merge Sort,12,16384,16,18745084,0.00087404251098632812
Branchless Merge Sort,12,16384,16,37226152,0.00044012069702148438
Bitonic Based Merge Sort,12,16384,16,42656412,0.00038409233093261719
AVX-512 Based Merge Sort,12,16384,16,99305600,0.00016498565673828125
Standard Merge Sort,12,16384,32,46432080,0.00035285949707031250
Branchless Merge Sort,12,16384,32,55553336,0.00029492378234863281
Bitonic Based Merge Sort,12,16384,32,57893408,0.00028300285339355469
AVX-512 Based Merge Sort,12,16384,32,88556024,0.00018501281738281250
Standard Merge Sort,12,16384,64,58089160,0.00028204917907714844
Branchless Merge Sort,12,16384,64,50087084,0.00032711029052734375
Bitonic Based Merge Sort,12,16384,64,60017012,0.00027298927307128906
AVX-512 Based Merge Sort,12,16384,64,67703920,0.00024199485778808594
Standard Merge Sort,12,16384,128,38824564,0.00042200088500976562
Branchless Merge Sort,12,16384,128,37065520,0.00044202804565429688
Bitonic Based Merge Sort,12,16384,128,37592712,0.00043582916259765625
AVX-512 Based Merge Sort,12,16384,128,40352012,0.00040602684020996094
Standard Merge Sort,12,16384,256,9503454,0.00172400474548339844
Branchless Merge Sort,12,16384,256,6980849,0.00234699249267578125
Bitonic Based Merge Sort,12,16384,256,6907174,0.00237202644348144531
AVX-512 Based Merge Sort,12,16384,256,6462849,0.00253510475158691406
