Name,Entropy,A Size,B Size,Elements Per Second,Total Time
Serial Merge,1,50000,50000,580984896,0.00017212152306456119
Serial Merge Branchless,1,50000,50000,436293152,0.00022920369519852102
Bitonic Merge,1,50000,50000,1117497728,0.00008948564209276810
Serial Merge,2,50000,50000,396673248,0.00025209665182046592
Serial Merge Branchless,2,50000,50000,289194528,0.00034578799386508763
Bitonic Merge,2,50000,50000,797805760,0.00012534379493445158
Serial Merge,3,50000,50000,385367744,0.00025949240080080926
Serial Merge Branchless,3,50000,50000,278245728,0.00035939455847255886
Bitonic Merge,3,50000,50000,792155328,0.00012623786460608244
Serial Merge,4,50000,50000,367090624,0.00027241228963248432
Serial Merge Branchless,4,50000,50000,263666672,0.00037926674121990800
Bitonic Merge,4,50000,50000,757956544,0.00013193368795327842
Serial Merge,5,50000,50000,359822240,0.00027791500906459987
Serial Merge Branchless,5,50000,50000,256234592,0.00039026737795211375
Bitonic Merge,5,50000,50000,743341440,0.00013452768325805664
Serial Merge,6,50000,50000,355317024,0.00028143881354480982
Serial Merge Branchless,6,50000,50000,252078208,0.00039670229307375848
Bitonic Merge,6,50000,50000,737849216,0.00013552904420066625
Serial Merge,7,50000,50000,352901408,0.00028336525429040194
Serial Merge Branchless,7,50000,50000,253234880,0.00039489031769335270
Bitonic Merge,7,50000,50000,735558976,0.00013595103519037366
Serial Merge,8,50000,50000,352836128,0.00028341769939288497
Serial Merge Branchless,8,50000,50000,250992112,0.00039841889520175755
Bitonic Merge,8,50000,50000,733847296,0.00013626813597511500
Serial Merge,9,50000,50000,351367104,0.00028460263274610043
Serial Merge Branchless,9,50000,50000,251864768,0.00039703847141936421
Bitonic Merge,9,50000,50000,733244288,0.00013638020027428865
Serial Merge,10,50000,50000,351933120,0.00028414488770067692
Serial Merge Branchless,10,50000,50000,250917040,0.00039853810449130833
Bitonic Merge,10,50000,50000,731441344,0.00013671636406797916
Serial Merge,11,50000,50000,352806432,0.00028344153543002903
