Name,Entropy,C Size,Elements Per Second,Total Time
Quick Sort,4,100000000,11808796,8.46826362609863281250
Merge Sort using Serial Merge,4,100000000,11282353,8.86339950561523437500
Merge Sort using Serial Merge Branchless,4,100000000,9311728,10.73914527893066406250
Merge Sort using Bitonic Merge,4,100000000,15474448,6.46226596832275390625
Quick Sort,8,100000000,10111265,9.88995933532714843750
Merge Sort using Serial Merge,8,100000000,10677070,9.36586570739746093750
Merge Sort using Serial Merge Branchless,8,100000000,8825997,11.33016490936279296875
Merge Sort using Bitonic Merge,8,100000000,14416826,6.93633937835693359375
Quick Sort,12,100000000,8917859,11.21345424652099609375
Merge Sort using Serial Merge,12,100000000,10654917,9.38533782958984375000
Merge Sort using Serial Merge Branchless,12,100000000,8768601,11.40432834625244140625
Merge Sort using Bitonic Merge,12,100000000,14439912,6.92525005340576171875
Quick Sort,16,100000000,7993190,12.51064872741699218750
Merge Sort using Serial Merge,16,100000000,10634188,9.40363311767578125000
Merge Sort using Serial Merge Branchless,16,100000000,8804549,11.35776519775390625000
Merge Sort using Bitonic Merge,16,100000000,14432011,6.92904138565063476562
Quick Sort,20,100000000,7311771,13.67657661437988281250
Merge Sort using Serial Merge,20,100000000,10636813,9.40131187438964843750
Merge Sort using Serial Merge Branchless,20,100000000,8800695,11.36273956298828125000
Merge Sort using Bitonic Merge,20,100000000,14415093,6.93717336654663085938
Quick Sort,24,100000000,6748716,14.81763267517089843750
Merge Sort using Serial Merge,24,100000000,10570459,9.46032714843750000000
Merge Sort using Serial Merge Branchless,24,100000000,8721604,11.46578121185302734375
Merge Sort using Bitonic Merge,24,100000000,14288302,6.99873208999633789062
Quick Sort,28,100000000,6601973,15.14698600769042968750
Merge Sort using Serial Merge,28,100000000,10649073,9.39048862457275390625
Merge Sort using Serial Merge Branchless,28,100000000,8800438,11.36307048797607421875
Merge Sort using Bitonic Merge,28,100000000,14392442,6.94809103012084960938
