Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard,28,268435456,2,4814578,55.75471687316894531250
Bitonic,28,268435456,2,9132434,29.39363694190979003906
AVX-512 Optimized,28,268435456,2,5511280,48.70654606819152832031
haichuanwang,28,268435456,2,20270562,13.24262499809265136719
Standard,28,268435456,4,14237600,18.85398197174072265625
Bitonic,28,268435456,4,18879259,14.21853709220886230469
AVX-512 Optimized,28,268435456,4,10922265,24.57690191268920898438
haichuanwang,28,268435456,4,42591888,6.30250191688537597656
Standard,28,268435456,8,34904652,7.69053506851196289062
Bitonic,28,268435456,8,37468666,7.16426491737365722656
AVX-512 Optimized,28,268435456,8,11575126,23.19071412086486816406
haichuanwang,28,268435456,8,85111336,3.15393304824829101562
Standard,28,268435456,16,58680764,4.57450509071350097656
Bitonic,28,268435456,16,77469656,3.46503996849060058594
AVX-512 Optimized,28,268435456,16,12323195,21.78294205665588378906
haichuanwang,28,268435456,16,171158102,1.56834793090820312500
Standard,28,268435456,32,135703270,1.97810602188110351562
Bitonic,28,268435456,32,144132437,1.86242222785949707031
AVX-512 Optimized,28,268435456,32,23606046,11.37147021293640136719
haichuanwang,28,268435456,32,341593980,0.78583192825317382812
Standard,28,268435456,64,292396497,0.91805291175842285156
Bitonic,28,268435456,64,311025338,0.86306619644165039062
AVX-512 Optimized,28,268435456,64,45697348,5.87420201301574707031
haichuanwang,28,268435456,64,674450840,0.39800596237182617188
Standard,28,268435456,128,276665153,0.97025394439697265625
Bitonic,28,268435456,128,390136603,0.68805503845214843750
AVX-512 Optimized,28,268435456,128,79887153,3.36018300056457519531
haichuanwang,28,268435456,128,1013931456,0.26474714279174804688
Standard,28,268435456,256,459368172,0.58435797691345214844
Bitonic,28,268435456,256,621316760,0.43204283714294433594
AVX-512 Optimized,28,268435456,256,131250030,2.04522204399108886719
haichuanwang,28,268435456,256,1120764563,0.23951101303100585938
